label,model_a_score,model_b_score
0,-0.11333020236534028,2.0487489058950534
1,-0.6185440791527547,0.7042759302821772
0,-0.6194570048604789,-0.5204815321480744
0,0.14281397847435,0.7336632106816059
1,-0.4940094606669322,3.1271476509501337
1,0.39755002536393835,2.4479481056788144
1,0.09411832181142044,1.363594496659142
0,0.5479007315342347,-0.1352109034725906
0,-0.5592791238754837,-1.4713938199643624
1,1.3365032783351831,0.7525086403335746
0,-0.23266169373795154,-1.5342341736970941
0,1.071734056228095,1.1619568851023458
0,0.0997837751989771,-1.031639894984315
0,0.8482519302061201,1.195683662491502
1,-0.6623625092438071,1.1008512496780363
0,0.5678106879285059,0.23262163988072238
0,1.648244467627221,0.8492551450119008
1,0.6799730168722965,0.5002565526763089
1,0.5843295468004132,0.040341545083994235
1,-0.2830634452760804,0.7676166604088765
0,0.07215212432374032,2.332455699841568
0,0.4910509659138377,-0.7075349799140119
0,-0.2449640250701729,0.9056494999845267
0,0.9403298683224346,1.7375997661993559
0,-0.8805681519342606,0.15862398979448183
0,-0.21880521106938083,-1.328354745598663
1,0.10290157286479834,0.336926649932184
0,-0.3720096740632789,-0.03065561071145538
0,-0.6864856913699062,-2.265839980005991
1,0.6106771821227758,2.6212097010877646
1,1.2586247932868182,0.2426516505954983
0,0.13627353734168302,1.4674166832976538
1,0.6275839289682101,-1.2810927563266785
0,0.7157524031811815,1.1920074804244598
0,0.9289651693515638,-0.7326970241578717
0,-0.7609836762032262,-2.1097319626711037
0,-0.5831171458076807,0.62002241514998
0,1.4202715039695577,0.7241958425915599
0,-0.7980725327683306,0.05448356241578122
0,-0.6726606934947318,-0.826258213369223
0,-0.4534018681064249,-0.5333277510081721
0,-0.626123714433224,1.0417327702921557
0,0.7501146263147045,1.3612460125925472
0,-0.3655524697390721,-0.4198854011520423
0,0.8619334027372375,0.709113842826995
0,-0.8274210082279112,0.9056565890394138
1,1.6789936983448253,1.18854466362481
0,-1.6725973057104735,-0.5310474030457158
1,0.7001324399195056,0.9040971107436061
0,-0.8731153354624047,1.8640588230977708
0,-2.998915723644106,-0.21305566886153057
1,1.3226488342506846,2.048238739387112
0,0.5672163456379058,0.2610438992609734
0,-1.2123217867577138,1.446324020656819
0,-0.6753475370690555,-0.9736571343128174
1,1.4137150071244244,-0.4819600639250481
0,0.4651341990967782,2.448563561319509
0,0.16408911260299003,0.18749645500164608
1,0.1622863050105119,0.9111587841457832
1,1.3723414933769775,-0.036694216193978724
1,1.1902005154362714,0.18425263670132142
0,0.1552890180863117,-0.00136713138894163
0,2.014489218571784,-0.3520669270691665
1,0.41689238867165046,2.4868631147026483
0,0.28716269934708943,0.5181538951891198
0,0.028926835624661522,-0.6885555425491366
1,2.3335711868987645,1.2857625020566468
1,0.20393810588489036,0.14982489885092176
0,0.1908860484041946,-0.08875781211979239
1,-0.48797000342228014,1.6858561759521842
0,-0.40385511633986976,1.9039163204263416
1,0.46768657398534824,0.9486966856400776
0,0.4628040139245749,-0.027833822941063353
0,1.7503344364363098,0.386495729228892
1,1.3894708641822984,0.9122075682780924
0,-0.004079418251383131,0.20586474524164733
1,0.16074028830010012,2.2821368516774703
0,0.45469168830041445,1.1406175170263761
1,-0.3385592871538635,0.7221227927394516
0,0.05620501612110722,1.0089306876059758
1,1.5596542649319534,0.8966649150992003
1,0.3960863293606217,0.7545563222854895
0,-0.5925666157686469,1.6589474201243066
1,1.6239099026701802,0.9305010566214741
0,1.0010361979214495,-0.5842433913716631
0,0.18310049129603764,0.9645071526876372
0,-1.296042453951034,1.4942491378070326
1,0.8743356366707304,-0.15212571839918443
0,-0.3221467453248568,0.2059582449504119
0,-0.31610802696952506,-0.32153725228349755
0,1.1191090147078437,1.9644083903109706
0,0.6638673247876445,-0.5183565140672413
0,-0.5239902140953656,-0.051703500076578854
0,-0.3751074751382435,0.23797460529269002
0,-0.4029572781980293,-1.1708511065235514
0,0.7354653840768158,-0.3102819343547524
1,0.860347897801169,0.34362597017857055
0,-0.31133500476172765,-0.9989681981160767
0,0.451016010683262,-1.0893974439524146
0,-0.5545183168061149,0.7349157878209249
0,-0.3716372761838701,-0.20176401993275658
0,-0.3681480034388515,0.7298480988104925
0,-0.9050887280836246,0.3466208430295121
0,-0.15198913490755767,0.7509990071273155
1,-0.10358465080499624,-0.5261328970093964
1,0.19140353895977358,1.0720034236614324
1,0.48186180367819076,2.0600694071517403
1,0.6025682419510695,-0.3307943078442852
1,1.339941033065364,0.5889799883673742
0,0.0836718420368705,-1.0970792373501561
0,-0.9127156251048152,0.4095156511127421
0,-0.0689338892534027,-0.24641869631866406
1,0.10951988536789614,1.8416791250272055
0,1.0209789213756866,-0.32193778823264524
0,-0.2635962460329096,0.9959097603799433
1,0.6091421247121775,0.612529693594362
0,-0.8185601257506947,-0.7664644899813837
0,0.7687602661409496,-0.776504336350518
0,0.9656637477182795,0.1693192383871321
1,0.6648772534541671,0.30312650495172044
1,0.4907105619912491,-0.006660289059305713
1,0.4526468828206338,1.2807102998859246
1,1.9886784427654232,2.1664007087620263
1,1.2718982202415339,1.3866605355913766
1,-0.014009090016255832,0.0826543233555257
0,-0.44930415784189276,1.1085358248873578
1,0.8745149099578599,0.8266114191785608
1,-0.21560661158857852,-0.5861965221737715
0,-0.5373914816155798,-0.9899916926180159
0,-1.2011650206476978,-0.6031990299942809
0,-0.4895463502836241,-0.9856396292586175
1,0.9730516396801807,1.1470969051128925
0,1.0336503221542779,-1.0963224432025949
