id	filename	md5	size	state
14bf3e0d-05c4-4f6f-9af8-96374c942d7a	14bf3e0d-05c4-4f6f-9af8-96374c942d7a/nationwidechildrens.org_clinical.TCGA-5C-A9VH.xml	0778517a5bbcbbc1a7aa0ca1203d1e2c	37465	validated
157e77a9-910b-47fa-a9ec-6d1ac9c48f9d	157e77a9-910b-47fa-a9ec-6d1ac9c48f9d/nationwidechildrens.org_clinical.TCGA-ED-A5KG.xml	a939b4c4c62d32ecf4353ee25791511f	50182	validated
15a30f2e-0799-498e-8d9d-ca37dec7b2aa	15a30f2e-0799-498e-8d9d-ca37dec7b2aa/nationwidechildrens.org_clinical.TCGA-BC-A10U.xml	2caa9b183eeba9ea8718fb8a17ebda7c	40019	validated
169ace81-27a2-48eb-a5fc-f32f4ca9d5b8	169ace81-27a2-48eb-a5fc-f32f4ca9d5b8/nationwidechildrens.org_clinical.TCGA-DD-A39V.xml	425bde4fea2cc81a19e8e2b9125cd8c4	39520	validated
16e5cb18-f2ae-4a18-8936-38ab8cf0ff3d	16e5cb18-f2ae-4a18-8936-38ab8cf0ff3d/nationwidechildrens.org_clinical.TCGA-ED-A627.xml	44cb39d176f00cb2542f9af4dc1377ad	37451	validated
17366e46-60d4-437c-be8d-b6a6cb97022a	17366e46-60d4-437c-be8d-b6a6cb97022a/nationwidechildrens.org_omf.TCGA-FV-A3I1.xml	8190dad5cfca61a1ac95f108ae374a67	11165	validated
17880fee-3e71-4d8e-93bd-5f6b1466fcb3	17880fee-3e71-4d8e-93bd-5f6b1466fcb3/nationwidechildrens.org_clinical.TCGA-G3-AAV2.xml	01c5d2f297d0509a309a455f96c8404b	39405	validated
18bb9b2f-8804-4686-b585-901f95b7bd33	18bb9b2f-8804-4686-b585-901f95b7bd33/nationwidechildrens.org_clinical.TCGA-ZS-A9CD.xml	b929ab50fc847a40f3a0a5a0b03631c7	30767	validated
18de3f55-a2b3-495a-a802-a4f6705242cc	18de3f55-a2b3-495a-a802-a4f6705242cc/nationwidechildrens.org_clinical.TCGA-GJ-A9DB.xml	774dd11e56090aca70bcc52d8df4d4c1	29981	validated
18e9e0bb-849d-4aed-982c-8b3b978cdfe3	18e9e0bb-849d-4aed-982c-8b3b978cdfe3/nationwidechildrens.org_clinical.TCGA-G3-AAV4.xml	6f1607163c54be0d867f2b831bc363bc	38235	validated
199b2c04-8ac7-459a-8913-23c91e955a54	199b2c04-8ac7-459a-8913-23c91e955a54/nationwidechildrens.org_clinical.TCGA-DD-AADP.xml	391be9f5aeb40a5a94fc667a261549f0	38138	validated
19d2dcd0-7778-4f39-9955-83fc374d6349	19d2dcd0-7778-4f39-9955-83fc374d6349/nationwidechildrens.org_clinical.TCGA-DD-A4NL.xml	fee4b71199b8dc9f6a0cd12c53c70eda	50810	validated
1ac66576-1b8d-4d07-a716-4f6717b77b54	1ac66576-1b8d-4d07-a716-4f6717b77b54/nationwidechildrens.org_clinical.TCGA-CC-5261.xml	f050d3f006a224b5468c7a002dc04ea4	30645	validated
1b6f262a-6c6f-47b8-8994-7eae924c00bd	1b6f262a-6c6f-47b8-8994-7eae924c00bd/nationwidechildrens.org_clinical.TCGA-UB-A7MC.xml	3eeaf68138211be56f22ec193bd80aa1	59820	validated
1bc780db-505b-4ef0-aea5-d768b2ffc151	1bc780db-505b-4ef0-aea5-d768b2ffc151/nationwidechildrens.org_clinical.TCGA-CC-A7IF.xml	93484ed22c760a96f4f181b6b7c477e0	37849	validated
1c92315c-b055-4b3c-81cb-0c7de194682b	1c92315c-b055-4b3c-81cb-0c7de194682b/nationwidechildrens.org_clinical.TCGA-4R-AA8I.xml	755b24e50561235c983aa31af401d0a9	39241	validated
1cc2e93c-cd14-485e-b031-bd296a851226	1cc2e93c-cd14-485e-b031-bd296a851226/nationwidechildrens.org_clinical.TCGA-DD-A73C.xml	f90ad25eb3fceb000552d1379fba72b1	39292	validated
1d1c78cf-1a7c-4cfa-b723-177d4b28172d	1d1c78cf-1a7c-4cfa-b723-177d4b28172d/nationwidechildrens.org_omf.TCGA-EP-A3JL.xml	e68e5ff32b332398c80ebc35a5012e77	10901	validated
1d85713a-1995-4763-a2ae-d8978605ccf4	1d85713a-1995-4763-a2ae-d8978605ccf4/nationwidechildrens.org_clinical.TCGA-CC-5259.xml	d890b0daa5d9712bca900c2238c73c2e	34420	validated
1f58ca10-bf1d-4ad9-b15d-453572228e8f	1f58ca10-bf1d-4ad9-b15d-453572228e8f/nationwidechildrens.org_clinical.TCGA-2Y-A9GW.xml	1e3ad902b32eb4653f583cb71171de59	30516	validated
1fc0a9f3-2c54-42f9-87ae-632072696f60	1fc0a9f3-2c54-42f9-87ae-632072696f60/nationwidechildrens.org_omf.TCGA-G3-A3CG.xml	825beca3eac4009f1ab370a2cc0b87b6	20397	validated
1fe27356-27b8-420f-acea-e9798a1bfa81	1fe27356-27b8-420f-acea-e9798a1bfa81/nationwidechildrens.org_clinical.TCGA-BC-A10S.xml	7f52828341e29ca1f60132feaa85661a	34256	validated
2036c158-f105-46ff-98c4-b0cf9a1baeda	2036c158-f105-46ff-98c4-b0cf9a1baeda/nationwidechildrens.org_clinical.TCGA-UB-A7ME.xml	5d388a5447f3f46a4f098be47ee96173	38913	validated
2036c620-c00e-4939-877c-1f86294a5226	2036c620-c00e-4939-877c-1f86294a5226/nationwidechildrens.org_clinical.TCGA-ED-A97K.xml	a84495b76f5d5ae50435d1603d75b7d7	34190	validated
20c2e09b-a887-4044-9e32-8e732910031b	20c2e09b-a887-4044-9e32-8e732910031b/nationwidechildrens.org_clinical.TCGA-XR-A8TF.xml	b851e42141af95002cc7ec83db0610b2	39189	validated
2178dc75-09b9-40ef-ad5c-097048f50fee	2178dc75-09b9-40ef-ad5c-097048f50fee/nationwidechildrens.org_clinical.TCGA-CC-A7II.xml	c8520b3d0a8c263749cb36c1c6c13fa3	37816	validated
21a48c0b-fee9-45ce-8eff-353204674914	21a48c0b-fee9-45ce-8eff-353204674914/nationwidechildrens.org_clinical.TCGA-DD-AADQ.xml	25189c5b00e92c6210bde8c480545a55	38476	validated
2265433f-de7f-4829-aae5-7cbf5aa9f093	2265433f-de7f-4829-aae5-7cbf5aa9f093/nationwidechildrens.org_clinical.TCGA-K7-A6G5.xml	909ba2bfad94e51f804e9dd5a3df9aef	38333	validated
23b2ab2e-a211-48ab-95a5-e2c360418cc8	23b2ab2e-a211-48ab-95a5-e2c360418cc8/nationwidechildrens.org_clinical.TCGA-CC-5264.xml	72de6f96346a24f44e6479aefaf3df3e	30637	validated
23e7252a-9a4f-480b-bf22-f2bf92154094	23e7252a-9a4f-480b-bf22-f2bf92154094/nationwidechildrens.org_clinical.TCGA-DD-A39Y.xml	c9e42f3920a7479762a220b55c161e5f	35355	validated
254198a9-bfe4-4523-874b-94bf4d96a361	254198a9-bfe4-4523-874b-94bf4d96a361/nationwidechildrens.org_clinical.TCGA-ED-A8O6.xml	1918d23beb8bdec87be998a4bfcf1468	38303	validated
27436f0c-2c49-48ce-9b6a-d3077d89bea3	27436f0c-2c49-48ce-9b6a-d3077d89bea3/nationwidechildrens.org_clinical.TCGA-DD-A1E9.xml	7d0cfc23712fb55661847d550d5b3eb9	45222	validated
2851017f-325e-4004-8c7e-fb7cc5589856	2851017f-325e-4004-8c7e-fb7cc5589856/nationwidechildrens.org_clinical.TCGA-DD-A1EC.xml	1316d0e914fe6744e605b497f19a6233	40677	validated
28537c5c-2a18-420c-b992-897ae5336de7	28537c5c-2a18-420c-b992-897ae5336de7/nationwidechildrens.org_clinical.TCGA-DD-A115.xml	8cbfbcd4e9cc9cc2da3c2c8091483144	53015	validated
28faeabc-0fad-4e50-9e7d-32875c38b764	28faeabc-0fad-4e50-9e7d-32875c38b764/nationwidechildrens.org_omf.TCGA-DD-A4ND.xml	b5abb9f79ebf7c377e05631ed23c8073	20004	validated
297557e9-fea4-4367-a16a-00d12ac49de9	297557e9-fea4-4367-a16a-00d12ac49de9/nationwidechildrens.org_clinical.TCGA-HP-A5MZ.xml	3148d7acb6096f496e888db37f26b60d	38508	validated
2a2815b5-d110-43f0-8cb5-45099ca4a8bb	2a2815b5-d110-43f0-8cb5-45099ca4a8bb/nationwidechildrens.org_clinical.TCGA-DD-A1EK.xml	f808b5f0b18297436a3108452b7a6778	58727	validated
2a471698-f4eb-4c4b-8a31-46d4134a8d16	2a471698-f4eb-4c4b-8a31-46d4134a8d16/nationwidechildrens.org_clinical.TCGA-DD-AAE2.xml	8c5d238ea4fa8daf04588712be36a3d8	38266	validated
2e08a16b-30e3-4e86-835b-933a83e11d4a	2e08a16b-30e3-4e86-835b-933a83e11d4a/nationwidechildrens.org_clinical.TCGA-CC-A5UE.xml	a4c53569d4f76d8903b7f705435cd678	37806	validated
2e9c92cc-888a-4c76-b373-dc60583343e0	2e9c92cc-888a-4c76-b373-dc60583343e0/nationwidechildrens.org_clinical.TCGA-NI-A8LF.xml	faf656f721d1c2b17b259a43ba060264	45491	validated
2f25fca6-347e-4b34-a36a-0ae55744f4b8	2f25fca6-347e-4b34-a36a-0ae55744f4b8/nationwidechildrens.org_clinical.TCGA-BW-A5NO.xml	99da543d3003388e43d506ad1f3adb0b	29336	validated
2f42421c-d6a2-450a-8379-7abf1f3bb3d1	2f42421c-d6a2-450a-8379-7abf1f3bb3d1/nationwidechildrens.org_clinical.TCGA-CC-A5UD.xml	812e59e05c41b084ba04930669bbb10a	37806	validated
2f58bad5-b366-4def-acac-e243f24da6ab	2f58bad5-b366-4def-acac-e243f24da6ab/nationwidechildrens.org_clinical.TCGA-DD-A1EF.xml	1dac0e527e281bb624f7229c11b8bea2	35112	validated
31c8971d-123e-4acd-8732-183ef494f703	31c8971d-123e-4acd-8732-183ef494f703/nationwidechildrens.org_clinical.TCGA-GJ-A3OU.xml	43dadcca209213a5c09269fe82bbf444	39098	validated
31f6aba1-31ed-43d4-bcca-2c2a1a2a90fc	31f6aba1-31ed-43d4-bcca-2c2a1a2a90fc/nationwidechildrens.org_clinical.TCGA-DD-AAVU.xml	078884a1a84d1d91dc818ac6dcf42568	39069	validated
31f856d3-afa7-4732-8a7e-393d73f70c2c	31f856d3-afa7-4732-8a7e-393d73f70c2c/nationwidechildrens.org_clinical.TCGA-G3-A6UC.xml	f52eaee71f3c9bdc1e235c7fc86f6ffb	39244	validated
32506165-a07f-45a6-a1b5-30a3dac7f5ee	32506165-a07f-45a6-a1b5-30a3dac7f5ee/nationwidechildrens.org_clinical.TCGA-CC-A9FU.xml	de3b4984195be819bba48a30a0ba7bb6	29527	validated
32687e5b-f160-43c0-abcd-ac8c1b2ea220	32687e5b-f160-43c0-abcd-ac8c1b2ea220/nationwidechildrens.org_clinical.TCGA-DD-AAD3.xml	7c770fdb86db4e7a53c480d1e4e6979f	38480	validated
348e5988-2410-43bd-b3a4-6f85675da574	348e5988-2410-43bd-b3a4-6f85675da574/nationwidechildrens.org_clinical.TCGA-2Y-A9GU.xml	4626854eab1fa5e1e51f55c0f26c3047	38829	validated
3567d75b-6132-4140-9e50-9ce48c84f4d8	3567d75b-6132-4140-9e50-9ce48c84f4d8/nationwidechildrens.org_clinical.TCGA-MI-A75G.xml	fdbaff29108fba6367632a0271771730	38502	validated
35a9e905-7790-4cc4-bd96-b546e13d4f89	35a9e905-7790-4cc4-bd96-b546e13d4f89/nationwidechildrens.org_clinical.TCGA-FV-A4ZP.xml	31b05996048058ae2a5d2ae8b6343b36	37534	validated
35aaeacf-b7d4-4670-8c1a-f5cbb8eeb02f	35aaeacf-b7d4-4670-8c1a-f5cbb8eeb02f/nationwidechildrens.org_omf.TCGA-DD-AAEG.xml	937bed903028768fd82145cc8f2850bb	11198	validated
35da13f5-d59b-4a05-93f5-bcae68148c24	35da13f5-d59b-4a05-93f5-bcae68148c24/nationwidechildrens.org_omf.TCGA-4R-AA8I.xml	c934b7e72dc2092e1212f9e35f12cd1b	11161	validated
361716fc-9b08-4670-8928-e54d27abd5cb	361716fc-9b08-4670-8928-e54d27abd5cb/nationwidechildrens.org_clinical.TCGA-PD-A5DF.xml	e6da2f9fdbb5d883b26929043c3c3d64	29229	validated
36301b4b-c072-4fc8-9e3d-87c5ced8e3c8	36301b4b-c072-4fc8-9e3d-87c5ced8e3c8/nationwidechildrens.org_clinical.TCGA-DD-A3A9.xml	28ddbe6d10089a63fdb3eaf669d8fe39	34774	validated
3666580a-e7d9-48fe-be92-8b43b8dc012d	3666580a-e7d9-48fe-be92-8b43b8dc012d/nationwidechildrens.org_clinical.TCGA-DD-AACA.xml	f257a6c9f1c2c8394cbd36017979dc3c	46790	validated
36fbb49c-d0f1-43d2-86ea-084d2f79300c	36fbb49c-d0f1-43d2-86ea-084d2f79300c/nationwidechildrens.org_clinical.TCGA-DD-AAW2.xml	6c1273b171a76c8768df324f10c2303f	42833	validated
3733bd53-5442-44be-923f-87351c6bbe9f	3733bd53-5442-44be-923f-87351c6bbe9f/nationwidechildrens.org_clinical.TCGA-DD-AADD.xml	f4d07ec7ac65db31d7cba5cddbf4f0b3	38155	validated
38257927-d9c5-4d10-a774-61684bad59a4	38257927-d9c5-4d10-a774-61684bad59a4/nationwidechildrens.org_clinical.TCGA-XR-A8TG.xml	bd1d14d0c030fe8519050536bad3615c	39128	validated
3833c121-4683-47f5-a948-714774de5a44	3833c121-4683-47f5-a948-714774de5a44/nationwidechildrens.org_clinical.TCGA-UB-AA0V.xml	577387d00db8ec6cdafa39f9206fa80a	38938	validated
3a062fcd-f279-4fc0-8f6d-5db152b0f757	3a062fcd-f279-4fc0-8f6d-5db152b0f757/nationwidechildrens.org_omf.TCGA-UB-A7MF.xml	476f58f357a218f9f3d44a464e4cd02e	19878	validated
3ade407b-85b0-4894-ab5a-15de4879bb43	3ade407b-85b0-4894-ab5a-15de4879bb43/nationwidechildrens.org_omf.TCGA-LG-A6GG.xml	e5398c6f270ae645447a777d5ad0b305	11347	validated
3b0704d2-3405-4256-917f-fd0ae05c7065	3b0704d2-3405-4256-917f-fd0ae05c7065/nationwidechildrens.org_clinical.TCGA-CC-A7IE.xml	ccb1c169f71d9f1a0087a9bf79ac49f9	37849	validated
3b0e3a11-33c9-4616-b76c-4cb1406de806	3b0e3a11-33c9-4616-b76c-4cb1406de806/nationwidechildrens.org_clinical.TCGA-BC-A69I.xml	32085288ef60a80c5a6c29464060932f	38068	validated
3baa8c85-abe5-4c98-bb00-0f966335cd5a	3baa8c85-abe5-4c98-bb00-0f966335cd5a/nationwidechildrens.org_clinical.TCGA-DD-AAE3.xml	bd83d660c63f41777d52bf1d29626f58	38599	validated
3bc8d577-fa61-455f-9a26-f4037635ce89	3bc8d577-fa61-455f-9a26-f4037635ce89/nationwidechildrens.org_clinical.TCGA-CC-A1HT.xml	9bb7d01aeafcd5019fa0aa5a9ed8665b	30719	validated
3c2d478b-8294-4c98-aedc-2789864a42b0	3c2d478b-8294-4c98-aedc-2789864a42b0/nationwidechildrens.org_clinical.TCGA-ZP-A9D1.xml	509a4a79c3487d03dc33a31084bd2e5d	37766	validated
3c6ee8cb-df36-4e1b-8346-17b01bf54aa0	3c6ee8cb-df36-4e1b-8346-17b01bf54aa0/nationwidechildrens.org_clinical.TCGA-EP-A3JL.xml	f4d042673f220d0b1e34bb7ce768883f	34684	validated
3cd7b0cf-2c29-4355-9216-503756a2977d	3cd7b0cf-2c29-4355-9216-503756a2977d/nationwidechildrens.org_clinical.TCGA-CC-A7IL.xml	e9bc9052b5aec121b8746b6a7dd2e722	37806	validated
3d6628d1-c990-4657-81a5-2e9d93cfaeff	3d6628d1-c990-4657-81a5-2e9d93cfaeff/nationwidechildrens.org_clinical.TCGA-CC-5263.xml	ec225e7fa1ab067dc02ed256191b8139	30741	validated
4030a2b2-4026-4d11-a1f3-c8c89cab6892	4030a2b2-4026-4d11-a1f3-c8c89cab6892/nationwidechildrens.org_clinical.TCGA-G3-A25X.xml	71867474c0f71e5773bf41f762ff5db4	31346	validated
4068c318-e969-4e12-9856-4cabb00dadd9	4068c318-e969-4e12-9856-4cabb00dadd9/nationwidechildrens.org_clinical.TCGA-WQ-A9G7.xml	799403b7be89f61c498649cd01ef97d0	37934	validated
40b19bf1-239d-4c33-9dd7-e22887ca07f3	40b19bf1-239d-4c33-9dd7-e22887ca07f3/nationwidechildrens.org_clinical.TCGA-G3-A25Z.xml	4ecce57b507e1b1a62e8fef6598828ee	31408	validated
40ba6512-cf6a-41df-8672-04f5e2f1f630	40ba6512-cf6a-41df-8672-04f5e2f1f630/nationwidechildrens.org_clinical.TCGA-DD-AACX.xml	3fbdff731d7c66f27a9d409238887b9d	39392	validated
43361fd0-8d46-43da-b0d5-9b81e0dbb5f2	43361fd0-8d46-43da-b0d5-9b81e0dbb5f2/nationwidechildrens.org_clinical.TCGA-DD-AAE6.xml	80dc56a145d9d0157bb4e3bb222b2213	38919	validated
434c5fda-e58d-4fc9-a3d0-d8d39d429cdc	434c5fda-e58d-4fc9-a3d0-d8d39d429cdc/nationwidechildrens.org_clinical.TCGA-UB-AA0U.xml	f02da594de578dda893007430844afc7	51383	validated
44504ef2-154d-43dd-b20a-d0daf25d18ab	44504ef2-154d-43dd-b20a-d0daf25d18ab/nationwidechildrens.org_clinical.TCGA-RG-A7D4.xml	4d941c84e11ee2eb2be9e2f134c904d1	38156	validated
44a2aaf1-ed27-4af6-b6d4-0bbcf27d0337	44a2aaf1-ed27-4af6-b6d4-0bbcf27d0337/nationwidechildrens.org_omf.TCGA-KR-A7K7.xml	3827a171f197e02475d800fe521c946c	11114	validated
454565d0-36eb-4e14-a671-fa98845ce0c1	454565d0-36eb-4e14-a671-fa98845ce0c1/nationwidechildrens.org_clinical.TCGA-MI-A75I.xml	a9e5f8f9eae7626489ce0c0e686879bd	37492	validated
45cb599a-11b3-4a84-afd6-004ed01aab3c	45cb599a-11b3-4a84-afd6-004ed01aab3c/nationwidechildrens.org_clinical.TCGA-DD-AAVX.xml	442e0796efbe6a84242921d8bce5103d	42879	validated
47506bea-df46-4d96-882a-664a6e3277fe	47506bea-df46-4d96-882a-664a6e3277fe/nationwidechildrens.org_clinical.TCGA-EP-A2KC.xml	36141ad252bba240f6dea985977110d9	30925	validated
48160afb-cca2-4025-8075-1e0ee735f5f2	48160afb-cca2-4025-8075-1e0ee735f5f2/nationwidechildrens.org_clinical.TCGA-DD-AADN.xml	48fe0d5991f8cf3e13fb21de4e9d8e8f	38481	validated
484f8189-a876-4dc6-aee3-a39961320ca3	484f8189-a876-4dc6-aee3-a39961320ca3/nationwidechildrens.org_omf.TCGA-G3-A7M9.xml	ff18289b77c4ba0710feddc16f2afe2c	28124	validated
4865d2a2-b066-4537-8faf-fd1ad5290c01	4865d2a2-b066-4537-8faf-fd1ad5290c01/nationwidechildrens.org_clinical.TCGA-DD-A4NV.xml	3c50a00e72d3709faa1e280b9afe0945	47211	validated
4a238239-3f17-4cd1-889e-41a86ddd36ac	4a238239-3f17-4cd1-889e-41a86ddd36ac/nationwidechildrens.org_clinical.TCGA-T1-A6J8.xml	b8cf28b2a5294a0b00b6bc276625411a	36826	validated
4bf01e41-5422-41c0-af81-6f88f939f341	4bf01e41-5422-41c0-af81-6f88f939f341/nationwidechildrens.org_clinical.TCGA-DD-A4NK.xml	02663d9cf0751889adfc7eede0b5a8bb	43046	validated
4e3d47ea-94df-444c-95ec-4c806ae0e8fb	4e3d47ea-94df-444c-95ec-4c806ae0e8fb/nationwidechildrens.org_clinical.TCGA-CC-A7IJ.xml	d774f5ce78e7df3497612abc76339206	37512	validated
4eafc9fc-cd23-469f-a6db-9e7afb38e6ea	4eafc9fc-cd23-469f-a6db-9e7afb38e6ea/nationwidechildrens.org_clinical.TCGA-DD-AADR.xml	11227b0647cb8ed94d3f819c224fc134	39317	validated
4f24ca90-84f2-4b4b-a684-f4d2bfd1c5fb	4f24ca90-84f2-4b4b-a684-f4d2bfd1c5fb/nationwidechildrens.org_clinical.TCGA-DD-A4NH.xml	3fedfe04d5b5e9b68e8f5a6e13d92dd8	53115	validated
4f8064d0-39a7-4af3-9f45-f3002a18fbcf	4f8064d0-39a7-4af3-9f45-f3002a18fbcf/nationwidechildrens.org_clinical.TCGA-BD-A2L6.xml	67f58919b2496db7fd47cca1e7ef44bd	35589	validated
513110fa-5de6-4ff6-acf4-2c7e0252b6c6	513110fa-5de6-4ff6-acf4-2c7e0252b6c6/nationwidechildrens.org_clinical.TCGA-G3-A3CG.xml	73bcfa4b01146075d12c630ed48d56b8	40863	validated
51f288b8-2b73-4281-a750-511c55e2f88b	51f288b8-2b73-4281-a750-511c55e2f88b/nationwidechildrens.org_clinical.TCGA-RC-A6M3.xml	81f3c08a1aac8e62b140eb4e1fb2efde	29082	validated
52360311-c7a6-4e29-8941-2ceaf1469233	52360311-c7a6-4e29-8941-2ceaf1469233/nationwidechildrens.org_clinical.TCGA-DD-AACB.xml	c5ff8701aaeadd223053740d67563f58	38273	validated
528ff77d-0b54-4813-9fa0-b9b268b2e4ec	528ff77d-0b54-4813-9fa0-b9b268b2e4ec/nationwidechildrens.org_clinical.TCGA-BC-A10Y.xml	1d5eaff41a2104c89633e879d55ec60a	48873	validated
5292a521-8b15-41fb-9149-5e40e4f8d9e8	5292a521-8b15-41fb-9149-5e40e4f8d9e8/nationwidechildrens.org_clinical.TCGA-CC-A9FW.xml	cfd49163779af3606f205f91b92c5c28	37815	validated
53a6e0e5-90ab-4f7e-9ba1-7eab8feca98e	53a6e0e5-90ab-4f7e-9ba1-7eab8feca98e/nationwidechildrens.org_clinical.TCGA-DD-A1EL.xml	31a6cea4f723c53bacd9b050ca6b322f	40076	validated
53ab51c5-a2f2-4ffe-877b-9c9ae282e8ac	53ab51c5-a2f2-4ffe-877b-9c9ae282e8ac/nationwidechildrens.org_clinical.TCGA-DD-AAEE.xml	a0050d1c0e289098520029c1b052aa47	59621	validated
54e01386-e773-4f20-b4e9-7ff9d902441d	54e01386-e773-4f20-b4e9-7ff9d902441d/nationwidechildrens.org_clinical.TCGA-BC-A10W.xml	d382d746b1ce37937fb78d5150217a5d	40449	validated
54ef72fc-bc0a-41ea-8bc4-636b380370db	54ef72fc-bc0a-41ea-8bc4-636b380370db/nationwidechildrens.org_clinical.TCGA-CC-A8HU.xml	f3798c6216a8a3a7d9dcd6d32e69db60	37823	validated
551c071b-b794-4a55-af98-4c5191fcce00	551c071b-b794-4a55-af98-4c5191fcce00/nationwidechildrens.org_clinical.TCGA-RC-A7SK.xml	cf2fd36811405cc0bf82662d731f3c27	30608	validated
