,x,y,PAM50,Cohort,Class,color
BRCA-A0CK-01A,-7.04951536525227,-2.40393795992286,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A03O-01A,10.7007331305177,7.51349032040007,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A126-01A,-8.85583495081612,-2.50723057654904,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CZ-01A,-9.73615472231353,-16.5828551595129,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0CV-01A,-14.0090576562161,-10.93489245598,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CL-01A,6.82893307485752,-17.8961774110414,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A26F-01A,10.7343127469299,-11.2745291925015,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A13D-01A,17.0409177393412,3.43825568241313,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A26I-01A,14.1904541370909,-5.94601895385405,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A570-01A,-9.95774182114367,-0.172469697729173,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A73Z-01A,4.21732293130366,-10.1033485953801,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A13F-01A,-1.21842757947036,10.8696906864727,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A13E-01A,16.9273734896724,4.01917428250751,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0CE-01A,15.8322074731586,2.17633485205262,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0J5-01A,-9.6559891606488,-5.38315686135077,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6ZH-01A,2.7847244993664,14.2348337625247,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A54N-01A,19.7110303580777,11.7200180972832,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A15D-01A,-13.8765981572116,-2.25915104322401,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1LG-01A,18.1185882562733,7.27265071897762,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0T4-01A,-5.21576948505552,-9.02589801032913,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1IO-01A,-10.8693557199161,-11.4972496938859,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1L8-01A,-11.9778699647854,-0.847115237884668,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A04V-01A,-5.89688459842386,2.14720057338822,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A04T-01A,24.2872283537878,0.422276204284972,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A04R-01A,-2.68005285464048,15.2079316726073,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A25A-01A,-10.7080623561683,-16.8542040237554,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A2DB-01A,14.1316622695073,2.90143866061548,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A2DD-01A,7.910050775192,-14.6480833974011,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A10B-01A,-7.66624739813953,2.40886780187986,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1P5-01A,-1.37234834428398,5.851231248774,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2DF-01A,18.9627406841705,-7.71148082662774,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A66P-01A,10.8708073189248,-8.08751840828687,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A3XY-01A,14.3798528253275,-13.9527917451405,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A5D6-01A,-2.38042978940322,-5.66419032649857,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A3XT-01A,24.0523376310162,-3.90581098519837,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A04Y-01A,3.27308088331643,1.81763133187746,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0HN-01A,-7.22909538745988,20.7797734486459,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0D4-01A,1.84036781288446,18.2379760864647,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A3NW-01A,-8.97308594199388,4.3605479234309,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1LA-01A,4.13229897562106,-0.766082010613896,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2D9-01A,-10.8473070730119,0.502907868767442,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0D0-01A,30.4877878863938,3.86186505273891,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0YC-01A,-9.43044197878413,4.43256332008269,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0E6-01A,17.7271365543174,-0.729759967418972,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A2OB-01A,-17.2813693750449,-12.1523253279028,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0J9-01A,-2.47681180116792,-12.5589107825935,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A66O-01A,1.05143171292257,18.869691268083,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0SW-01A,8.00765426555748,-3.01043796534839,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A04N-01A,-12.4601425089748,-1.01222289795886,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CR-01A,-0.143513318629366,-14.1390134585599,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3KD-01A,-8.83903268827143,3.19443935710994,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3QP-01A,-8.63510546527137,-8.46411581006136,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A408-01A,-2.07613042748965,0.343547721510315,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A740-01A,0.0500967605289064,-4.52635437787042,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1KI-01A,-16.5387616178123,3.85732900109898,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CD-01A,-9.62018979511633,12.3773113108361,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1G0-01A,-16.9643456694133,-5.42063344019647,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1IJ-01A,-12.8965445982802,-14.4551862356589,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A107-01A,1.15237176095643,13.9736167703967,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1LI-01A,25.1421228352314,2.02142525574745,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0HB-01A,5.79506735642862,4.32176400171553,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A10A-01A,-2.89972583606474,8.42701604820399,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A25D-01A,3.97103687517793,-3.97994194794077,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0EX-01A,-13.3921632147868,-7.67477684643018,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6VO-01A,25.6217765491597,5.77284479673911,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A6VR-01A,-9.97723628527885,14.1084203921401,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A66K-01A,-13.0738943467976,2.04242022112235,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3XX-01A,20.8238989310109,1.66663741930639,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0EB-01A,-9.56843687095201,-5.69647028177742,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A14T-01A,0.168736750610217,10.7195393407876,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0B8-01A,-6.03638603277382,8.84412612247331,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A04P-01A,16.8706106757089,-5.43540687230131,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0YT-01A,7.24759540781516,10.066966631778,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A3XS-01A,15.4292837670004,-1.9399156047874,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0ST-01A,14.8564070396726,-16.14256610882,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0EM-01A,-13.7468910027093,3.91901496020256,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0EP-01A,-2.35736530515718,-24.5291004017112,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0T5-01A,-6.09432100495575,2.42222555929803,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1KP-01A,-6.64213474142194,15.3234269247009,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A573-01A,25.7218663688,-3.93481607661301,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A15R-01A,-4.32899015636689,18.5162151916919,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A4SD-01A,18.5601357335065,-7.06978773188708,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A15T-01A,-3.6191949456914,17.5383915239027,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A03M-01B,6.87686017093139,-0.525925457420567,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CT-01A,-0.653941732491329,10.1479613307691,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CS-01A,-9.90597042889175,3.91685363560463,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CQ-01A,-7.68297490832461,10.6605694559276,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3XW-01A,0.98885337155334,-4.69259045034789,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0ES-01A,-15.8857467644762,-13.6012724334236,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0EW-01A,-16.6340015341103,-16.1824321046889,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A5PV-01A,-11.0663904818007,6.29620224222767,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A5D7-01A,31.5660114330831,4.57346353600614,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0EV-01A,-4.12026265495469,-3.26857747081659,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0JD-01A,10.0195682036198,10.4121937423038,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1KT-01A,1.57265229365437,2.32169533812393,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0SH-01A,-12.0426327759564,-10.4763623635722,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0T3-01A,3.38572231169262,9.56115267476494,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A04Q-01A,17.8562603441581,-15.0739047152228,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0EN-01A,-9.05419988668055,-16.299502564716,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0D3-01A,-10.9668707543151,5.96169468430911,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1LK-01A,22.8999209110514,8.75155729319324,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A109-01A,4.99962139501204,9.24546612309557,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A03R-01A,7.69472760674203,3.34578934272927,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A66J-01A,-10.9592131624028,-3.14949211083912,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A56Z-01A,0.49846677747037,14.1361715614392,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0H9-01A,-3.29860146720046,7.69960587830954,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0J2-01A,16.7152512581958,4.77700085280595,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A5ZV-01A,17.9883745501056,4.32962157945961,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A6ZF-01A,2.29826642935215,4.89967947421682,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0SO-01A,21.0793961393561,12.84935350189,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0EO-01A,-12.4779551966138,-9.40724101645593,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0HW-01A,-3.11350566329772,25.1523112028053,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A14O-01A,-0.398341306967301,17.1455134618078,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0E1-01A,-3.93767470988794,9.40049672102222,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2FF-01A,-12.0511825536378,-18.4658346258161,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A442-01A,-5.50740814864298,14.9248201161689,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A440-01A,-8.70524066281574,-19.5705504553764,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A06N-01A,-1.26123486498794,26.3541782274138,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A03Y-01A,3.36200535112522,10.1338172150909,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0AR-01A,19.2358023880047,9.71301798142171,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0AS-01A,1.00079496089834,-3.09452773606421,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FY-01A,3.96187793257757,5.18742815574976,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A049-01A,-0.262598439982652,1.31482380987641,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09W-01A,4.73534400930783,3.1920718526669,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A09C-01A,-5.80919612833888,9.71864376593367,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A04D-01A,21.3979195337672,15.0784269940327,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A04A-01A,-3.62548034422334,0.312746215268431,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DQ-01A,-8.01782781659399,-5.8351423625476,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FF-01A,-3.8097281935541,3.84606206335339,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0HK-01A,-8.38735557896042,-5.88150804381329,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0AL-01A,15.6114540637256,-9.26764732814259,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0T2-01A,15.1109973304933,0.859105862139261,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A086-01A,-3.8396256658875,5.87575574278852,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DK-01A,0.426594684976987,-11.4122206146308,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09V-01A,-17.1163906962267,6.09157445064997,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0H0-01A,-1.72031983018636,17.6315085699663,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0YF-01A,-5.59826769209399,6.32757303909358,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DP-01A,-12.9270021051551,-8.85141748323628,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0T0-01A,19.4236110891627,0.23169946764043,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0YE-01A,16.894556200714,0.47672182142722,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0YJ-01A,20.6134652767548,8.44312609638393,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0A2-01A,-14.1626947211885,1.41314388510845,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0SP-01A,19.574096256464,-3.88239828148712,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0YH-01A,3.8447154121888,-3.30553639917957,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0HF-01A,-6.7125873058458,-6.72149277592798,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CM-01A,24.1886128989775,-8.3492463493564,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0AY-01A,-0.675558793737667,-9.61672124213702,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A04J-01A,12.3809342743952,-14.3536625954503,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A12H-01A,-6.49740223844744,14.0134246109792,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A03V-01A,-7.09695583813192,4.44002328137036,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09K-01A,1.81156829576392,17.2742289611772,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0SK-01A,18.4409638584838,16.0630184523082,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0BC-01A,-0.712371869500565,-5.31954910742564,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A07L-01A,5.36182258666795,10.8554427296245,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0J6-01A,24.803826905835,2.70941346711841,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0DH-01A,-5.36214850584294,8.54457641448125,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A03T-01A,2.14810950065588,6.52885312889655,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0BV-01A,-4.84004274786428,-0.622539411023997,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0JB-01A,6.43303393189169,3.79871591568635,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0JC-01A,6.76095129480425,-16.9514115528696,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0B9-01A,23.9978589180303,-1.08706595046228,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A12E-01A,-5.80505759481439,-1.02658898647532,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A03U-01B,0.103301782856068,-16.5170879105827,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0BM-01A,-17.6353591340722,-8.32397179072626,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0JJ-01A,-9.15005699241739,-12.4370280340478,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A03N-01B,-2.51514025348011,5.67328004549967,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A03P-01A,3.03744708981294,13.7875204476342,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A12B-01A,-3.90254557357734,17.6759523314798,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A124-01A,21.6503008280997,5.32671663140825,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1R2-01A,-2.03240360157428,2.8787814375249,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1KR-01A,23.675562819796,8.13581824405119,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A5PX-01A,-17.6325793332561,-9.06678004527575,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A081-01A,7.47018887108164,9.58391448380708,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A083-01A,-12.2112958938459,16.7664908155588,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A094-01A,10.735275610678,-2.91131379482191,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A096-01A,-5.47732648378844,-7.09594443787832,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A09Z-01A,3.0543355230637,6.50369177051223,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A03X-01A,-9.15887169001951,-5.28620347151504,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FX-01A,10.322814968803,-2.75773460793412,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0XL-01A,-11.8964765939146,-7.15146691985399,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A26X-01A,9.84256748689838,-10.8543626846798,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A0FW-01A,-1.58208208808807,7.52465215982917,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A26Y-01A,12.5898101800265,9.64592920505394,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A0G0-01A,19.3564142567797,2.81564852085589,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A295-01A,-6.58185194097878,0.069588668905335,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27P-01A,-15.5435864042381,3.21992540227633,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2QI-01A,-11.2980740144278,-5.64943873580067,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A08A-01A,-8.27004867078931,6.46996117174814,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A08R-01A,22.7502728000577,-5.40386090917839,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A06Z-01A,0.0845579656966107,22.2677910880418,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A06Q-01A,3.91799361866559,19.6353903635517,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A131-01A,12.960147841097,-3.25141386410052,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1HM-01A,18.2407071175966,3.59034203120324,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0HO-01A,-7.15273731186757,6.44549946326684,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DS-01A,-6.74973966934736,-3.55995999155743,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6FQ-01A,-0.501489530773467,12.8818192456853,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0E0-01A,18.2270145682919,9.29428540282765,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0RX-01A,18.250410450555,-14.6928179585568,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1PC-01B,14.2546690686007,12.1710063732714,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0FS-01A,-17.2514972408019,-5.26835211265182,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FK-01A,-6.61367904635419,12.5636979580288,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FN-01A,-10.9390085866856,-23.1001334472749,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A4RW-01A,-5.8928876161721,-1.86936887274488,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FL-01A,12.4270448582072,9.49227868590069,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0FJ-01A,17.9716397786298,0.524928719949297,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A26Z-01A,-5.81607356130057,12.7768424444658,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09R-01A,-1.15632028568783,1.21857914673479,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A079-01A,8.23798081725322,15.597862182915,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A27K-01A,-12.5252988246009,-5.31406306430094,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A274-01A,-3.48290099260437,12.8572640824103,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1Y1-01A,-2.25785231180991,-2.09030543690115,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A07O-01A,26.294661504031,5.53172191574936,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A09A-01A,-3.68418656191675,-3.3808328223852,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A08L-01A,9.96229123706912,3.43791172137631,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A3J0-01A,-0.063936376853033,12.8631932840752,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6VX-01A,0.373524370168546,2.46082297515924,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A5QQ-01A,21.9961567883965,-9.48477379689129,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A5ZW-01A,-14.2226395790486,-9.68240917893557,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1HI-01A,-5.95094468062428,2.87046420043976,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1HG-01A,12.067798369364,4.09863434877072,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A441-01A,10.0132994831993,-10.9740091960263,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A3YW-01A,7.87430821532161,-13.8393829545305,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A13Y-01A,10.1874348766962,17.3477743536851,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A07J-01A,-12.9235388042555,-13.1272379107604,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A08I-01A,7.44971813125116,2.74473429403433,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1JF-01A,0.803699532370916,-1.71551045198609,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A73X-01A,-14.4222650423113,0.0272636253510015,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1JS-01A,-8.54564229504219,22.3733711936879,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27A-01A,8.09488594152264,15.5185137612032,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0XO-01A,-8.6652003018667,7.18900450975389,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1XC-01A,-8.37086234647598,17.7974750804686,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27V-01A,-15.5105482826243,-3.48853652854821,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1XW-01A,8.33723835128428,-11.1138911303668,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A12U-01A,13.0683298339242,17.7960893769281,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A12W-01A,3.89334308659503,1.32590377780859,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A12X-01A,2.50499423897817,15.0258623336189,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0HU-01A,6.80571892495079,12.440463287661,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1XU-01A,-9.70346835139285,-0.191700162853406,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A06O-01A,3.21596358042975,6.76015781948761,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A27T-01A,-9.74360712719897,-8.89409517669743,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0HP-01A,-10.4640433775224,-6.66180330484721,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0TU-01A,30.6969744234809,4.70774144750694,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1JH-01A,-15.610111620695,-10.3592147343933,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09X-01A,10.3923141811043,-7.23508772243125,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A143-01A,19.1838599519515,3.39401085474992,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0E2-01A,-1.09209847620293,2.49907747969662,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27I-01A,-11.4559685745547,-14.7429081303602,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A5YO-01A,18.6987529261886,-9.8065600847554,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A0YI-01A,-12.4716204285357,-8.0485145518823,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1JU-01A,-20.1996186276591,-18.599690517448,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1KO-01A,-10.9809687169887,-9.39437764296285,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A158-01A,16.3992176715185,8.75453951563044,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A3OD-01A,-2.14013013037402,-7.84544486152363,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A4SA-01A,-2.07671174081909,-6.44532367752757,LumA,TCGA,LumA_TCGA,#FB9A99
