gene	HR	z	pvalue	lower	upper
WDR54	1.01705829821737	1.12063822652031	0.262441886525421	0.987411478955043	1.04759525691103
CROT	0.992269054822738	-0.269971467745757	0.787182204274168	0.937906611113828	1.04978242555464
KMT2E	0.999619706984741	-0.0548620048085785	0.95624840203713	0.98612806635489	1.01329593253119
RHBDD2	1.00167846116131	0.96576169205655	0.334163441449847	0.998275047957284	1.00509347760179
SOX8	0.96915711904096	-1.06684781320004	0.286040563760107	0.914951806999972	1.02657376508991
IBTK	0.977777385961387	-1.90904751026499	0.0562559630525717	0.955475744722928	1.00059956705099
ZNF195	0.984903352914705	-0.915039966755632	0.360170648946612	0.953329679629983	1.01752272619806
MYCBP2	0.980647060163717	-1.16754760558461	0.242989295013888	0.948997653432244	1.0133519857817
FBXL3	0.990295341746197	-0.839383219525849	0.401254297275802	0.968000037471184	1.01310415901034
ITGAL	0.998042594013222	-0.107204249923399	0.914626943911449	0.962924076555903	1.03444190847046
PDK2	1.01939270542186	1.30585198184645	0.191602898691151	0.990425157551099	1.04920748422496
ITGA3	1.00343877202296	0.862379558783109	0.388478685327482	0.99564037824781	1.01129824703468
ZFX	0.971550747000452	-1.09588389323278	0.273129588603223	0.922672969040096	1.0230177816731
LAMP2	1.00145728941504	0.504247646775875	0.614087361953865	0.995804827090916	1.00714183667132
GDE1	0.993667983185724	-1.29696031794442	0.194644840749749	0.984175046725316	1.00325248449828
C19ORF60	1.00643497852904	1.61117690775754	0.107141169438698	0.99861238443822	1.01431885062849
OSBPL7	1.01302208468371	0.925133933099242	0.35489624407819	0.985632088054016	1.04117322933655
TMEM98	0.99609030872826	-0.713805073660747	0.475347721904279	0.98543351876379	1.00686234459231
YBX2	1.00171884111992	0.146030331331627	0.883897444142581	0.978893460435047	1.02507645337488
MAP3K14	1.04795283399165	2.00882450344257	0.044555748663979	1.00113990116859	1.09695472230128
TMEM132A	1.01239093185095	1.67538470255471	0.093858776061618	0.997910407072953	1.02708158130183
AP2B1	0.997900482729447	-0.787440092952438	0.431024284472028	0.992693836177258	1.00313443797172
TAC1	1.00438399967788	0.517131182221156	0.605064587552328	0.987869240769634	1.02117484498556
ZNF263	0.980623934412138	-0.821056535162857	0.41161406624218	0.935875060606337	1.0275124759911
CX3CL1	0.992291029060206	-0.7376365369719	0.460735346527228	0.972095137404009	1.01290650314624
SPATA20	1.01361153922976	2.31563991737378	0.020577937442614	1.0020787516891	1.02527705604767
TNFRSF12A	0.999205293420798	-0.385386191942424	0.69995131127122	0.995173405838284	1.00325351596301
RALA	1.00040322771104	0.0950719116079004	0.924257708286281	0.992123228581398	1.00875232953238
BAIAP2L1	1.0020466302525	0.663649271099061	0.506914814437183	0.996014339884842	1.0081154547599
KDM7A	0.998298070337296	-0.215579124863059	0.829315829137859	0.98295703925024	1.01387852921765
AGK	0.994716548761267	-0.251490858900199	0.801434628685686	0.954485750481547	1.03664304247637
ALDH3B1	1.00696792038378	0.690114524857728	0.490122169712736	0.987304376190179	1.02702309149566
TTC22	0.995881625970549	-0.248993376436111	0.803365904938265	0.96405030089526	1.02876396804683
CCL26	1.00355975136757	0.245238715052611	0.806271601173408	0.975460296852784	1.03246864871316
FARP2	0.972396263260146	-1.17909363259118	0.23836089380259	0.928187284842689	1.01871088760125
USH1C	1.00313515186497	1.2905572784524	0.196857238058531	0.99837767099662	1.00791530313639
GGCT	1.00163395494142	0.775892302925942	0.437812577686341	0.997511594525223	1.00577335160612
DBF4	0.964753237812292	-1.85838681102635	0.0631141038639754	0.928925105324025	1.00196324174556
IFRD1	1.0051844612086	0.508074592200154	0.61140103289452	0.985331642588161	1.02543728160523
COX10	0.993815005001124	-0.423786997359728	0.671721161692484	0.965704021630273	1.02274427986541
GTF2IRD1	1.00018226231494	0.028027742501114	0.977640024518523	0.987516481476568	1.01301049310454
PAF1	1.00490914798557	0.821468790683689	0.411379294010418	0.993235908665641	1.01671957980431
VPS41	1.01556912618857	1.24587527024874	0.212810190313567	0.991184206994741	1.04055395837526
ARHGAP44	0.990911194694905	-0.370573539197533	0.710955193633912	0.944196620354106	1.03993699469443
ELAC2	1.01028993612037	1.11306672823914	0.265679771987203	0.992240978219682	1.02866720628437
SCIN	0.966036215858722	-0.969009891343694	0.332540254026477	0.900824905473218	1.0359682161101
ARSD	0.999061187584908	-0.207755320890376	0.835420020124822	0.990247694167648	1.00795312366523
PNPLA4	0.99507174448825	-0.528273290863654	0.597309666812089	0.976998536426445	1.01347928350089
ADIPOR2	1.00121608318181	0.188999491333287	0.850093215462874	0.988676569126373	1.01391463753177
PRSS21	1.00815652125458	3.87224630209997	0.000107836897080014	1.00401976119472	1.01231032558434
MARK4	1.03123772523777	1.1614550072412	0.245456910267384	0.979074480254774	1.08618012970458
PROM1	1.00137895587566	0.549722468526447	0.582509743529993	0.996471145900958	1.00631093774821
CCDC124	1.00148283272458	0.736947089020337	0.461154526449588	0.997543975746789	1.0054372424947
PAFAH1B1	0.995380602309514	-0.490473871001923	0.623798614929759	0.977133232804323	1.01396873035477
NOS2	0.995059643713713	-1.83114932531321	0.0670782579696763	0.989798791229629	1.00034845801095
KIAA0100	0.997707466751343	-0.40014389628055	0.689050534422985	0.986553992774679	1.00898703619025
SLC13A2	1.00354771727459	0.431615026165027	0.666021235575975	0.987538064489962	1.01981691345455
GAS7	0.993513534968434	-0.346379615837854	0.729057442273137	0.957595005210395	1.0307793365616
TRAPPC6A	1.00203200893508	1.00539759844621	0.314705435807116	0.998074539602022	1.00600517004555
CEACAM7	1.00018300599994	0.58401842537326	0.559207915665283	0.999568970811721	1.00079741838995
CD79B	1.01080713142664	0.601610676423654	0.547433320460038	0.976022059448393	1.04683193074591
TKTL1	1.00925154152113	0.718496274205155	0.472451344352535	0.984213963318458	1.03492605472535
RPUSD1	1.00184528556577	0.367139529966985	0.713514942365017	0.992033559796202	1.01175405438557
RHBDF1	1.01194380312047	1.71980179873634	0.0854684755523559	0.998343360040064	1.02572952519344
LUC7L	1.00590615374866	0.512018264467513	0.608638226907721	0.983484904699565	1.02883855696649
CACNA2D2	0.966875605917049	-1.00233279359413	0.316182889136237	0.905241061262317	1.03270662072471
TSR3	0.999775589013619	-0.0744817426494359	0.940627068066589	0.993888348124789	1.00569770263775
PIGQ	1.01959340346424	1.27468325799772	0.202421374987052	0.989622504680206	1.05047197640654
TEAD3	1.00622194094484	1.12298509994924	0.261443822659369	0.99538772353452	1.01717408252091
SELE	0.994559325401282	-0.430683107004816	0.666698803586355	0.970171233802937	1.01956048301425
DNAJC11	0.991558366182311	-0.721076544978242	0.470862421047527	0.968971445418958	1.0146717926461
MYLIP	1.01585751806453	2.20391728880924	0.0275301614477849	1.00174302641182	1.03017088195229
NOX1	0.999068972469136	-1.48448685443527	0.137679808033738	0.997841066934692	1.00029838901776
E2F2	0.971394052716354	-1.20760259926562	0.227200158941245	0.926697473720776	1.01824644224402
PSMB1	0.999605753947628	-0.282506037923775	0.777555517467772	0.99687483909138	1.00234415008002
JARID2	1.00263414612391	0.15037009704172	0.880472632104136	0.968837539010212	1.03760970286166
NADK	0.99764393033524	-0.265676880625282	0.790488070254964	0.980433296683862	1.01515668133788
CYTH3	1.0155157972919	1.59817733501245	0.110003516377342	0.996520655694684	1.03487301407767
SYPL1	0.997938700018541	-1.11051088249227	0.266778941298542	0.994311030105375	1.00157960521584
CYB561	0.999229508667446	-0.167595278746965	0.86690168567898	0.99026284725526	1.00827736167144
SPAG9	0.991535597147243	-0.684272766308473	0.493802940622569	0.96768541621753	1.01597360457599
CELSR3	1.00653752409318	0.28629909099448	0.774649054283484	0.962623335943742	1.05245504610001
PLEKHG6	1.00465696117591	0.956947951632482	0.338593526448139	0.99514201860725	1.01426287983681
SS18L2	0.995683524810113	-0.510568083620077	0.609653529307308	0.979285820095175	1.01235580178414
MPND	1.00448223296657	0.589023936552025	0.555845216562715	0.989644999335732	1.01954191353744
MGST1	0.999727487183337	-0.0590149366759389	0.95294021110031	0.990719042527826	1.00881784413853
CRY1	0.982379663786929	-0.683099503577149	0.494543969101156	0.933527562910121	1.03378822668467
NFIX	0.999458118164198	-0.11810226990047	0.905986624921062	0.990508079534345	1.00848902760483
ST3GAL1	1.01165470812507	1.36016264578009	0.173778460397505	0.994903285451771	1.02868817847646
IL32	0.999288981052467	-0.521874399182499	0.601757784169167	0.996623172955253	1.00196191976133
PKD1	1.02716457022514	1.60220641324546	0.109109972367978	0.994033202689524	1.06140021426965
MAPK8IP2	1.01073972681603	0.847728422641999	0.396589233545953	0.986082166367548	1.0360138639637
MED24	1.00360468086536	2.53122128376658	0.0113666113571455	1.00081238752267	1.00640476478119
RHOBTB2	0.993703994981258	-0.264211135871258	0.79161723068938	0.948220307728414	1.0413694176275
HEATR5B	0.993809069757394	-0.255388904575067	0.798422739595509	0.947555556914796	1.04232037892092
SEC62	0.99910071385872	-0.106919685647508	0.91485269582426	0.982758285762939	1.01571490252873
RPS20	1.00006572932961	0.244194608483055	0.807080102503159	0.999538291900366	1.00059344507759
CSDE1	1.00060533574254	0.447773720040301	0.654316511519862	0.997958407615865	1.00325928443086
UBE3C	1.00289236818148	0.30150585702985	0.763028784422088	0.984238780311697	1.02189948443012
REV3L	0.941196256994354	-1.34044142269593	0.180101876387598	0.8613823044895	1.0284056098705
IYD	1.00758395345722	0.725956022663203	0.467865730734995	0.98723926035944	1.02834790311606
VTA1	0.990030581052911	-0.592916129767715	0.553237282779285	0.9577772214667	1.02337007965066
MLXIPL	1.00443201429437	1.45299642849832	0.146224745632925	0.998458224507575	1.01044154535059
BAZ1B	0.994139960700094	-0.869018316926641	0.384837112145474	0.981049117550054	1.0074054843746
RANBP9	0.996369099585541	-0.43328983262674	0.664804223649508	0.980108904288612	1.01289905465094
ETV7	0.994934508422031	-0.606485764042472	0.544192232804563	0.978739283106223	1.01139771656795
METTL13	1.00806716458041	1.17786189900638	0.238851666765878	0.994679087788584	1.02163544079775
DYRK4	0.974895576272851	-0.858984861425559	0.390348868170212	0.919948597337038	1.03312444563484
ZNF207	0.997599077004716	-0.220466888454173	0.825507557152623	0.976506546384742	1.01914720605319
UQCRC1	1.00067183923188	0.786346091607938	0.431664756514588	0.998998121960647	1.00234836064202
STARD3NL	1.01198818687012	1.14437756319123	0.252467089008446	0.991542910491238	1.03285503786951
CD9	1.00115211372149	2.08467610547676	0.0370987110325835	1.00006888589817	1.0022365148465
NCAPD2	0.99917264850959	-0.175824877783225	0.860431524455193	0.989996168868322	1.00843418684225
NISCH	1.0290336808056	2.46451385825432	0.0137199257866763	1.00587649361844	1.05272399042064
STAB1	1.00598534469793	1.09226289494166	0.274717564553427	0.995270593429411	1.01681544740504
FUZ	1.0024098151733	0.119466007302147	0.904906169373728	0.963598036971072	1.04278485323018
IDS	1.00630189280295	0.780375991202763	0.435169595421711	0.9905491202739	1.02230518278468
PRSS3	1.00201268368813	2.02712470982887	0.042649660429176	1.00006661748298	1.00396253681467
CD4	1.00026975124047	0.0515245100313246	0.958907571606509	0.990059645169069	1.01058515022679
SCMH1	0.994791084981404	-0.471305776340961	0.637422391286623	0.973418821864435	1.0166325948609
FYN	1.00090170513033	0.0661352881064624	0.94727011649277	0.974520911362256	1.0279966408647
HIVEP2	0.973215305625782	-0.94868834700075	0.342779142482163	0.920129395755794	1.02936395193232
ELOA	0.988585288969137	-0.815570364122205	0.414745905179089	0.961683629135768	1.01623948246312
LYPLA2	0.999682113729177	-0.129934355238825	0.896618363133398	0.994899273888475	1.00448794640699
MRC2	1.00147331382636	0.532001366994107	0.594725048724976	0.996056137046206	1.00691995260487
TSPAN9	1.02440241633277	1.97886737626355	0.047830940188813	1.00023033507371	1.04915865255285
APBA3	1.0408087684602	2.34217253408527	0.0191718498488372	1.00654845270242	1.07623521708786
MKS1	1.03806093833789	1.41989599548562	0.155637961942332	0.985892400194439	1.09298997688836
ABHD5	0.967193998556763	-1.22997354922305	0.218707010057077	0.917127023422873	1.01999418505073
ANOS1	0.978494583611678	-0.912796530756764	0.361349563268509	0.933867804249754	1.02525394472356
AKAP8L	1.02070795261184	2.1275313937724	0.0333759557303852	1.00161563399815	1.04016419988007
MBTD1	0.985573645792684	-0.69042317991649	0.489928103881133	0.945744301503789	1.02708037440624
UTP18	0.998972160168211	-0.177234743022523	0.859324006644175	0.987675911940632	1.01039760586075
RNF216	1.02135482752912	1.70522109236376	0.08815319763491	0.996848366005776	1.04646375445931
TTC19	0.995153000979538	-0.501673894987848	0.615896930322953	0.976440642132755	1.01422396060398
PTBP1	1.00004487979503	0.0184627674211369	0.985269679793058	0.995291770789117	1.00482068771788
SYT7	1.0030802587547	0.913834634320661	0.360803744609324	0.9964854262511	1.00971873646836
LARS2	0.988925090236392	-1.01217548877085	0.311454153651936	0.967827270860791	1.01048282430525
PIK3C2A	0.983818013945756	-1.2158448172411	0.224044042556026	0.958281824562541	1.01003468891422
PLAUR	0.999909314736339	-0.0276730351278257	0.977922930315398	0.99350733489979	1.00635254776185
ANLN	0.995858069748815	-0.552968065992915	0.580285277295334	0.981314915002605	1.01061675505177
WIZ	1.00761598094189	0.666844239234655	0.504871631404045	0.985395028178642	1.03033802283954
RABGAP1	1.01605658305024	1.13598043408385	0.255964753049395	0.988512361773566	1.0443683052253
DCN	0.999677619282549	-0.148227203561164	0.882163463615162	0.995424635246754	1.00394877433056
QPCTL	1.01706512704871	1.28055396407909	0.20035037865609	0.991062500996217	1.04374998712877
PPP5C	1.00336076403092	0.26812063981064	0.788606459027644	0.979051638024557	1.02827346760587
CEP68	1.00200169172642	0.0927358934880724	0.926113380987042	0.960536225958185	1.04525718352898
MAP4K3	0.966853129198451	-2.03865107762476	0.0414848636225333	0.936022016351257	0.998699771063971
TYROBP	1.0016407610443	1.42458989828614	0.154275781780559	0.999384081854014	1.0039025359741
TMEM159	1.00749687822214	1.22653223136166	0.219998453853226	0.995543756918436	1.01959351617984
BRCA1	0.969957046781419	-1.19444676934464	0.232303251256541	0.92260270852327	1.01974193649053
ERCC1	1.01599940016998	0.896808732966049	0.369820987189067	0.981358981640784	1.05186257063637
SEMA3B	1.00168749223022	0.326289561382018	0.744205285254973	0.991593676507983	1.01188405680841
MBTPS2	0.981293153787296	-0.637603335398146	0.523731923928175	0.925952168826715	1.03994167959017
PRICKLE3	1.03206189257065	2.46421453860437	0.0137313893692824	1.00647871958141	1.05829535128126
LTF	0.98078356501758	-0.803885215144576	0.421463269470318	0.935465185692673	1.02829738200927
EXTL3	0.986500634789056	-0.565726176689423	0.571579937660339	0.941125726072261	1.03406322394431
ELOVL5	1.00144943227797	0.38836570161241	0.697745422319345	0.994155976669382	1.00879639507855
ALOX5	1.00278777346602	0.562216693922174	0.573968388745525	0.9931027541439	1.01256724383954
KDM5D	0.990835138120634	-0.516262483171381	0.605671095336733	0.95679945404562	1.02608155427284
CALCOCO1	1.01352421157193	1.4344008675567	0.151457900227335	0.995090044046278	1.03229987435662
UBR7	0.990138784803266	-0.76712822288556	0.443005283245018	0.965383364989915	1.01552901026208
MAP4K5	0.991013786868734	-0.490196332694701	0.623994975645959	0.955883688110457	1.02743496722419
EHD3	1.00214356311031	0.105475193263101	0.915998753084216	0.963051608850246	1.04282232837181
PSMC4	1.00238071430431	0.891697901453496	0.372554878670458	0.997155315708567	1.00763349558563
MAN2B2	0.999012188092209	-0.0632039609776545	0.94960409068414	0.968859541272402	1.03010323936747
SLC25A39	1.00367767695369	2.61988997886548	0.00879581391782086	1.00092510108307	1.00643782249553
MVP	1.00109009156146	0.782483968335255	0.433930203403751	0.998361869437571	1.00382576909423
NUB1	0.997553555147031	-0.358812420929673	0.719735420043818	0.984295435941215	1.01099025663461
PGM3	0.982633344412267	-1.14758626517853	0.251139402449951	0.953667376163371	1.01247910297125
CLK1	1.01091521630831	1.52209105418602	0.127986267199971	0.996881811798508	1.02514617326596
ANGEL1	1.02274546028947	1.69537231356855	0.0900048146476427	0.996496106440227	1.04968626548814
RNF14	0.985271848059303	-1.02754416806263	0.304164298813063	0.957777796606512	1.01355514610767
DNASE1L1	1.02143815518232	1.83871616479841	0.0659569445663116	0.99860225232007	1.04479626641965
DDX11	1.02350998013619	1.23994128001271	0.214997113969467	0.986596610851302	1.06180445778591
HEBP1	1.02929659679618	2.80493666147865	0.00503264681771365	1.0087365844576	1.05027566215006
GPRC5A	1.00002098869852	0.0254949910060249	0.979660143788355	0.998408736526393	1.00163584437056
MAMLD1	0.984517170704101	-0.308740759112991	0.757518736176847	0.89166776594273	1.08703498817907
TACC3	0.984225605014395	-1.85025577418426	0.0642766936432135	0.967787205516912	1.00094321979443
UFL1	0.989913574261262	-1.07460813707212	0.282550207239486	0.971778338931248	1.00838724763553
POLA2	0.994673916294057	-0.260288651752534	0.7946411255936	0.955469233601287	1.03548724015599
ZC3H3	1.01093181301553	1.44122801587038	0.149520275998054	0.996094350142002	1.02599028939495
CAPN1	1.00091502835454	0.390700808606259	0.696018401096288	0.996333177007677	1.00551795032541
ACPP	1.00169046801685	0.0553997913472033	0.95581996206474	0.943586947894317	1.06337184501644
MDH1	0.996475286732833	-0.775742287883355	0.437901165825759	0.98762511506549	1.00540476535313
SLC30A9	0.97570508925649	-2.46387095185882	0.013744558756174	0.956801152018824	0.994982519818586
MTMR11	1.00253792872498	0.893251880115464	0.371722300836827	0.996977647885542	1.00812922001193
COX15	0.994230901208505	-0.561487924823567	0.574464959792124	0.974352544337171	1.01451480848785
CCDC88C	0.991807985211237	-0.37262291975918	0.709429111954068	0.94981077420797	1.03566216160166
ZMYND11	0.993053953829263	-0.771258221048097	0.440553890788143	0.975618599228127	1.01080089698592
WAS	1.00542244857184	0.424517827518129	0.671188206642872	0.980630478199237	1.0308412012122
DPEP1	1.00062965802313	2.47122172936646	0.0134652301181517	1.00013023404007	1.00112933139802
BID	1.00920042643411	1.37626880324937	0.168738427605332	0.996123342788741	1.02244918572377
NPC1L1	1.01581272767428	1.35392608923524	0.175759959137606	0.993001962222244	1.03914749110447
XYLT2	1.0176993552664	1.34934286889463	0.177226862130498	0.992091962259173	1.0439677137905
NUDCD3	1.01641411747587	2.1262462094839	0.0334827643151332	1.00127404914464	1.0317831158081
CHDH	0.991684340960592	-1.13343388975686	0.257032089052887	0.977467527936889	1.00610793095312
IL20RA	0.997659138914291	-0.203063301284174	0.839085555438311	0.975344977190905	1.02048380904759
CLCA1	0.999638067064137	-1.02460742690938	0.305548458748124	0.998946093138925	1.00033052032243
CLCA4	1.00048301882972	0.532335902722449	0.594493370232767	0.998705782305339	1.00226341801694
GLT8D1	0.995216491503234	-0.380748944826099	0.703389546751935	0.970952318576747	1.02008702797255
ATP2C1	0.992690023192265	-0.727256057151932	0.467069111737739	0.973254508071829	1.01251365801301
SLC38A5	0.997844891725755	-0.905633739082988	0.365129744674924	0.993196715988457	1.0025148209962
RALBP1	0.991615471956278	-0.797046562249556	0.425423989739491	0.971295403768529	1.01236064786054
RUFY3	0.944840641914977	-1.31132508642003	0.189747956410837	0.868017334152879	1.02846314640195
SLC11A1	1.0141206743564	0.858829348671353	0.390434673033658	0.982182671371841	1.04709721738485
WWTR1	0.999640004055883	-0.0412030553720681	0.967134017908292	0.98266444040953	1.01690882117642
AGPS	0.977786387416115	-1.65094546552957	0.0987497109305206	0.952054642794796	1.00421359913721
CXORF56	1.01395578424997	1.65231118398903	0.0984711305511285	0.997422788523704	1.030762826199
TTC27	0.981709960958574	-1.21690025139535	0.223642169973146	0.952952326488991	1.0113354263965
VSIG2	0.996414717478802	-1.60124654265644	0.109322323953789	0.992043737712133	1.00080495593679
MARCO	0.997417507933493	-0.396713971783299	0.691578395890961	0.984756251738432	1.01024155305034
SYT13	0.985062501915578	-2.08802281722576	0.0367957764903461	0.971244207332011	0.999077395113332
SNAI2	0.995874822570792	-0.405418733062741	0.685169743342788	0.976170717389049	1.01597665711902
CD74	0.999987071206649	-0.127543099783984	0.898510563006087	0.999788414529112	1.00018576735701
NCDN	1.02858179532176	1.66437629456265	0.0960372543105182	0.995007659432409	1.06328880952619
ADGRA2	1.00169013382593	0.257053923174608	0.797137146548289	0.98887513340631	1.01467120600749
ZFP64	1.02692473140295	1.26394477749944	0.206249848428363	0.985475897638328	1.07011689123427
MNAT1	1.0010220485187	0.0341643266218594	0.972746113156264	0.944044329444757	1.06143865321445
RUNX3	1.00653899132759	0.602884231462715	0.546585706650637	0.985435881031001	1.02809402475054
MRE11	0.992219356046767	-0.412933271050975	0.679655503929587	0.956106595958008	1.02969611827372
PLEKHB1	1.00387064274376	0.977565526080828	0.32828925464412	0.996125256268538	1.01167625358462
SERPINB1	0.998697060014413	-1.37928297531055	0.167807523517174	0.996848499217296	1.00054904879183
SPAST	0.974861524820998	-1.42772213720308	0.153371851790031	0.941377654842146	1.00953638286186
OSBPL5	1.00790826855929	0.628322194006855	0.529792895419946	0.983444028686056	1.03298108300831
AQR	0.957234596965043	-1.54196404666538	0.123082330676641	0.905505691905549	1.0119186238339
CPS1	0.931238886114837	-1.58749345136021	0.112400928967415	0.852831182801393	1.01685524697138
FHL1	1.00127560280116	0.347668792055337	0.728088936552377	0.99410567095633	1.00849724738052
RTFDC1	1.0003773958859	0.151876315183692	0.879284489310064	0.995518023394966	1.00526048818949
NLRP2	1.00027631970562	0.0205168979376647	0.983631032308695	0.974221403094961	1.02702805808331
SLC45A4	1.01392789060146	0.701841449434012	0.482778046302528	0.975509973221525	1.0538587975113
RNF10	1.00298967911683	0.484525137106336	0.628013229084712	0.99095083235264	1.01517478321961
