	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING	GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING	GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING	30	0.739804213155137	1.70519403235858	0.00156985871271586	0.065116666204256	0.0578548721775306	2689	tags=53%, list=18%, signal=44%	INHA/AMH/BMP7/BMP2/GDF10/LEFTY1/INHBE/INHBA/TGFB2/BMP8B/GDF9/GDF1/TGFB3/INHBB/GDF11/SMURF2
GO_SKELETAL_SYSTEM_DEVELOPMENT	GO_SKELETAL_SYSTEM_DEVELOPMENT	GO_SKELETAL_SYSTEM_DEVELOPMENT	285	0.550025072110886	1.70381214108128	0.00137931034482759	0.065116666204256	0.0578548721775306	1871	tags=25%, list=12%, signal=22%	SOX11/DLX2/FREM1/HOXD10/HAPLN4/HOXA2/HOXA6/DLX6/GPLD1/EYA1/INHA/LRRC17/MMP16/DLX1/DMRT2/HOXB9/SMAD9/HOXB8/HOXA13/BMP7/PHEX/SIX4/BMP2/HOXA3/FGF2/HOXB5/CYTL1/ACAN/GDF10/SIX2/HOXA5/MATN3/MDFI/HOXC10/PTHLH/WFIKKN1/HOXA7/CHAD/COL13A1/FBN2/NKX3-2/DLX5/SFRP1/TGFB2/ZEB1/PKDCC/GLI2/HOXD3/FGF18/HOXA11/HOXB6/HOXA9/BMP8B/STC1/MSX1/MGP/SFRP2/SHOX2/PRRX1/ANKH/VCAN/ADAMTS4/HOXB2/HOXD9/POSTN/FAT4/WNT2B/HOXB3/HOXD1/HOXC8/COL11A1
GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	26	0.7531147597373	1.6962537444423	0.00322061191626409	0.065116666204256	0.0578548721775306	1408	tags=27%, list=9%, signal=24%	SOX11/PROX1/BMP7/STRA6/ALDH1A2/ZEB1/PAX6
GO_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	GO_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	GO_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	37	0.704514009900643	1.69062101615402	0.003125	0.065116666204256	0.0578548721775306	3044	tags=54%, list=20%, signal=43%	BMPER/INHA/BMP7/BMP2/GDF10/LEFTY1/INHBE/INHBA/TGFB2/HFE/BMP8B/GDF9/GDF1/PMEPA1/TGFB3/INHBB/GDF11/ACVR2A/TTK/DKK1
GO_MODULATION_OF_SYNAPTIC_TRANSMISSION	GO_MODULATION_OF_SYNAPTIC_TRANSMISSION	GO_MODULATION_OF_SYNAPTIC_TRANSMISSION	172	0.568469077217309	1.6896125888923	0.00141242937853107	0.065116666204256	0.0578548721775306	2061	tags=29%, list=13%, signal=25%	NTSR1/CAMK2B/IGSF9B/SHISA7/PTN/GRIK3/CNTN4/RELN/ITPKA/NCAM1/CELF4/GRIK5/PPP1R9A/ARC/GRIN2A/CEL/SHANK1/SYT12/KCNMB4/SLC6A1/LRRTM2/NLGN3/FGF14/AGT/GRM1/CSPG5/CHRNB2/OXTR/SNCAIP/PTGS2/NLGN4X/ADORA1/DNM1/LAMA2/NTRK2/CNIH3/SYN3/NGFR/KCNJ10/DLG4/UCN/NLGN1/STX1A/NRGN/BCHE/SNAP25/HRH1/CA2/CNIH2/SYT11
GO_RESPONSE_TO_BMP	GO_RESPONSE_TO_BMP	GO_RESPONSE_TO_BMP	49	0.683646931241515	1.68895518642149	0.00159489633173844	0.065116666204256	0.0578548721775306	2689	tags=43%, list=18%, signal=35%	TMEM100/SMAD9/CHRDL1/BMP7/BMP2/GDF10/DLX5/SFRP1/HFE/BMP8B/LRP4/MSX1/ADAMTS12/GDF9/RGMA/GDF1/POU5F1/ROR2/RUNX2/ACVR2A/SMURF2
GO_PATTERN_SPECIFICATION_PROCESS	GO_PATTERN_SPECIFICATION_PROCESS	GO_PATTERN_SPECIFICATION_PROCESS	249	0.550615194200695	1.68873789259254	0.00136798905608755	0.065116666204256	0.0578548721775306	2276	tags=31%, list=15%, signal=26%	DLX2/SOSTDC1/HOXD10/HOXA2/HOXA6/EYA1/MEOX2/ZIC1/WNT3/DLX1/SEMA3A/HOXB9/RELN/HOXB8/HOXC13/BMP7/ARC/BMP2/HOXA3/HOXB5/SIX2/HOXA5/NDRG4/LEFTY1/MDFI/EGF/HOXC10/HOXA7/CCDC39/CCDC151/ALDH1A2/GPC3/NKX3-2/INTU/SHROOM3/SFRP1/ZEB1/GLI2/LMX1B/HOXD3/HOXA11/HOXB6/HOXA9/STC1/LRP4/MSX1/SFRP2/SIM2/LHX2/FOXD1/BICC1/VAX2/PAX6/EDNRA/FOXH1/HOXB2/PGAP1/HOXD9/MNS1/WNT2B/HOXB3/APC2/DYX1C1/HOXC8/RFX3/PCSK6/WNT6/VEGFA/SMO/RPGRIP1L/MESP1/XRCC2/ARL13B/HOXD8/PAX8/ROR2
GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	139	0.582780745916492	1.68683037259694	0.00144927536231884	0.065116666204256	0.0578548721775306	1853	tags=31%, list=12%, signal=27%	CAMK2B/FLRT3/SHISA7/PTN/CNTN4/RELN/ITPKA/NCAM1/LRRN3/SIX4/PPP1R9A/ARC/GRIN2A/NTRK3/SYT12/LRRTM2/NRXN3/NLGN3/FGF14/C1QL3/FLRT1/SLITRK4/AGT/CDH2/CHRNB2/OXTR/EPHB3/AMIGO1/ROBO2/SRPX2/PTGS2/LRP4/ADORA1/NTRK2/KCNJ10/EFNA5/EPHB1/DLG4/BHLHB9/NLGN1/NRGN/SNAP25/HRH1
GO_IMPORT_INTO_CELL	GO_IMPORT_INTO_CELL	GO_IMPORT_INTO_CELL	23	0.777240559176853	1.68509050056851	0.00334448160535117	0.065116666204256	0.0578548721775306	2121	tags=48%, list=14%, signal=41%	NTSR1/TF/TFR2/STEAP2/HFE/KCNJ10/STEAP3/SNAP25/ITGA4/STEAP1B/PAWR
GO_POSITIVE_REGULATION_OF_RNA_SPLICING	GO_POSITIVE_REGULATION_OF_RNA_SPLICING	GO_POSITIVE_REGULATION_OF_RNA_SPLICING	17	0.814075159407399	1.68141880502379	0.00164203612479475	0.065116666204256	0.0578548721775306	672	tags=12%, list=4%, signal=11%	CELF4/RBM20
GO_SYNAPSE_ORGANIZATION	GO_SYNAPSE_ORGANIZATION	GO_SYNAPSE_ORGANIZATION	90	0.614706810285808	1.67991974317739	0.00150602409638554	0.065116666204256	0.0578548721775306	1699	tags=38%, list=11%, signal=34%	GLRB/FLRT3/RELN/PTPRD/KIRREL3/COL4A5/CEL/PCDHGC5/PCDHB11/SHANK1/ANK3/LRRTM2/CACNB4/NRXN3/NLGN3/PCDHB6/CDH2/PCDHB3/PCDHB10/PCDHB9/PCDHB5/PCDHB14/PCDHB2/NLGN4X/LRP4/DRP2/PCDHB16/NTRK2/NFASC/DLG4/DNM3/PCDHB4/NLGN1/FZD1
GO_TRANSPORTER_COMPLEX	GO_TRANSPORTER_COMPLEX	GO_TRANSPORTER_COMPLEX	160	0.568741554305078	1.67777548618332	0.00142247510668563	0.065116666204256	0.0578548721775306	2557	tags=42%, list=17%, signal=35%	KCNA2/GLRB/KCNA6/KCNT2/TRPC4/SHISA7/SCN3A/KCNH2/BEST4/CACNA2D3/PLN/KCNS1/KCNK1/KCNJ11/GRIK5/KCNG1/FXYD1/GRIN2A/TTYH1/GABRE/SHANK1/KCNMB4/CACNB4/KCNE1/KCNE2/CACNA2D1/CHRNB2/CATSPERG/ATP1B2/GABRB3/AKAP6/AMIGO1/CATSPER3/CACNA1G/CLIC6/KCNIP4/GABRD/KCNG3/ATP2A1/ABCC9/CNIH3/KCNMB3/DLG4/KCNJ14/KCNMA1/SCN3B/NLGN1/STX1A/KCNK2/SNAP25/KCNAB1/DLG3/ABCG5/CNIH2/ANO1/KCNJ8/CACNA1E/CACNB2/FKBP1B/CHRNA5/KCNE3/CACNA2D4/CACNA1D/FXYD3/KCNC3/SCN4B/KCNN4
GO_REGULATION_OF_SYNAPTIC_PLASTICITY	GO_REGULATION_OF_SYNAPTIC_PLASTICITY	GO_REGULATION_OF_SYNAPTIC_PLASTICITY	87	0.617614880782593	1.67424622968161	0.00151285930408472	0.065116666204256	0.0578548721775306	1853	tags=28%, list=12%, signal=24%	CAMK2B/SHISA7/PTN/CNTN4/RELN/ITPKA/NCAM1/PPP1R9A/ARC/GRIN2A/SYT12/LRRTM2/NLGN3/FGF14/AGT/PTGS2/ADORA1/NTRK2/KCNJ10/DLG4/NLGN1/NRGN/SNAP25/HRH1
GO_FERTILIZATION	GO_FERTILIZATION	GO_FERTILIZATION	63	0.643333497752455	1.67012962591107	0.0015015015015015	0.065116666204256	0.0578548721775306	1190	tags=22%, list=8%, signal=21%	GLRB/HOXD10/ADAM21/SERPINA5/SYT6/DNALI1/CATSPERG/SPTBN4/PLCB1/CATSPER3/SYCP2/HOXA11/HOXA9/WBP2NL
GO_MICROTUBULE_MOTOR_ACTIVITY	GO_MICROTUBULE_MOTOR_ACTIVITY	GO_MICROTUBULE_MOTOR_ACTIVITY	56	0.657159702488545	1.66749361605376	0.00153139356814701	0.065116666204256	0.0578548721775306	1856	tags=25%, list=12%, signal=22%	DNAH9/DNAH2/DNAH6/DNAH7/DNAH10/KIF5C/DNALI1/KIF7/KIF4B/KIF27/CENPE/KIF15/DYNC1I1/KIF18A
GO_SINGLE_FERTILIZATION	GO_SINGLE_FERTILIZATION	GO_SINGLE_FERTILIZATION	51	0.665942729327688	1.66671026013283	0.00315457413249211	0.065116666204256	0.0578548721775306	1190	tags=24%, list=8%, signal=22%	GLRB/HOXD10/ADAM21/SERPINA5/SYT6/DNALI1/CATSPERG/PLCB1/CATSPER3/HOXA11/HOXA9/WBP2NL
GO_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	192	0.554441201345658	1.66615860335093	0.00140056022408964	0.065116666204256	0.0578548721775306	2320	tags=29%, list=15%, signal=25%	SOX11/CAMK2B/NDNF/PTN/WNT3/STMN2/RELN/ITPKA/PTPRD/PROX1/BMP7/NEGR1/EPHA3/TRIM67/PPP1R9A/RND2/NGF/BMP2/LTK/NTRK3/SHANK1/RNF112/NDRG4/NLGN3/SLIT2/SYT17/CDKL5/LPAR1/AMIGO1/PTPRZ1/ROBO2/LIF/ISLR2/ZEB1/GLI2/HOXD3/CNTN1/SHOX2/NTRK2/NGFR/FEZ1/EFNA5/BHLHB9/CRABP2/NLGN1/LPAR3/VEGFA/TCF4/UNC13A/ADRA2B/ATP8A2/MAP1B/SKIL/ADAMTS1/MAGI2/FKBP1B
GO_POSITIVE_REGULATION_OF_AXONOGENESIS	GO_POSITIVE_REGULATION_OF_AXONOGENESIS	GO_POSITIVE_REGULATION_OF_AXONOGENESIS	50	0.668398807467613	1.6628530824224	0.00158478605388273	0.065116666204256	0.0578548721775306	2263	tags=36%, list=15%, signal=31%	WNT3/RND2/NGF/NTRK3/SLIT2/CDKL5/AMIGO1/ROBO2/ISLR2/SHOX2/NTRK2/NGFR/EFNA5/CRABP2/LPAR3/VEGFA/MAP1B/SKIL
GO_GROWTH_FACTOR_ACTIVITY	GO_GROWTH_FACTOR_ACTIVITY	GO_GROWTH_FACTOR_ACTIVITY	86	0.615090235516324	1.66239670119521	0.00151975683890578	0.065116666204256	0.0578548721775306	2438	tags=47%, list=16%, signal=39%	PTN/IL12A/OGN/ARTN/IL11/INHA/THPO/AMH/BMP7/NGF/BMP2/THBS4/FGF2/GDF10/LEFTY1/EGF/FGF14/INHBE/AGT/CSPG5/INHBA/LIF/TGFB2/FGF18/FGF13/BMP8B/PDGFA/PDGFD/GDF9/FGF7/GDF1/VEGFA/HDGFRP3/KITLG/MIA/FGF11/TGFB3/INHBB/MDK/GDF11
GO_REGULATION_OF_SYNAPSE_ORGANIZATION	GO_REGULATION_OF_SYNAPSE_ORGANIZATION	GO_REGULATION_OF_SYNAPSE_ORGANIZATION	63	0.639353949952392	1.65979849796291	0.0015015015015015	0.065116666204256	0.0578548721775306	1645	tags=43%, list=11%, signal=38%	CAMK2B/FLRT3/PTN/RELN/LRRN3/SIX4/PPP1R9A/NTRK3/LRRTM2/NRXN3/NLGN3/C1QL3/FLRT1/SLITRK4/CDH2/CHRNB2/OXTR/EPHB3/AMIGO1/ROBO2/SRPX2/LRP4/NTRK2/EFNA5/EPHB1/BHLHB9/NLGN1
GO_ADULT_LOCOMOTORY_BEHAVIOR	GO_ADULT_LOCOMOTORY_BEHAVIOR	GO_ADULT_LOCOMOTORY_BEHAVIOR	45	0.680257478721435	1.65826858719029	0.00320512820512821	0.065116666204256	0.0578548721775306	2155	tags=33%, list=14%, signal=29%	GLRB/NTSR1/HOXD10/ZIC1/HOXB8/PREX2/CACNB4/SPTBN4/LGI4/DNM1/KCNJ10/HOXD9/CHL1/UCHL1/NR4A2
GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	16	0.813183655550184	1.65284700431647	0.0016366612111293	0.065116666204256	0.0578548721775306	414	tags=12%, list=3%, signal=12%	SRSF12/CELF4
GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	156	0.559167088376425	1.63990849069015	0.00145348837209302	0.065116666204256	0.0578548721775306	2320	tags=30%, list=15%, signal=26%	CAMK2B/NDNF/PTN/WNT3/STMN2/RELN/ITPKA/PTPRD/BMP7/NEGR1/EPHA3/TRIM67/PPP1R9A/RND2/NGF/LTK/NTRK3/SHANK1/NDRG4/NLGN3/SLIT2/SYT17/CDKL5/LPAR1/AMIGO1/PTPRZ1/ROBO2/LIF/ISLR2/CNTN1/SHOX2/NTRK2/NGFR/FEZ1/EFNA5/BHLHB9/CRABP2/NLGN1/LPAR3/VEGFA/UNC13A/ATP8A2/MAP1B/SKIL/ADAMTS1/MAGI2/FKBP1B
GO_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	GO_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	GO_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	16	0.80511825080538	1.63645356111325	0.0016366612111293	0.065116666204256	0.0578548721775306	1408	tags=38%, list=9%, signal=34%	SOX11/PROX1/BMP7/STRA6/ZEB1/PAX6
GO_NEURON_PROJECTION_GUIDANCE	GO_NEURON_PROJECTION_GUIDANCE	GO_NEURON_PROJECTION_GUIDANCE	126	0.571042634472827	1.63534150108138	0.00143472022955524	0.065116666204256	0.0578548721775306	2210	tags=33%, list=14%, signal=29%	GAP43/HOXA2/FLRT3/UNC5C/OGN/RNF165/ARTN/CNTN4/WNT3/SEMA3A/RELN/NCAM1/BMP7/KIF5C/ANK3/LHX4/NRXN3/SLIT2/SPTBN4/EPHB3/ROBO2/DLX5/TGFB2/GLI2/LAMA2/LHX2/FOXD1/NGFR/PAX6/NFASC/FEZ1/SPTBN5/EFNA5/EPHB1/GPC1/CHL1/PLXNA4/VEGFA/ETV1/EFNB2/FMOD/SEMA3B
GO_NEURONAL_POSTSYNAPTIC_DENSITY	GO_NEURONAL_POSTSYNAPTIC_DENSITY	GO_NEURONAL_POSTSYNAPTIC_DENSITY	38	0.683271651564592	1.63490127166583	0.00637958532695375	0.0870516672230259	0.0773436874705959	2372	tags=37%, list=16%, signal=31%	GAP43/CNKSR2/GNG3/GRIN2A/SHANK1/DLGAP1/HOMER1/NTRK2/SYN3/DLG4/NLGN1/NEFH/MAP1B/BSN
GO_CRANIAL_NERVE_DEVELOPMENT	GO_CRANIAL_NERVE_DEVELOPMENT	GO_CRANIAL_NERVE_DEVELOPMENT	24	0.744780386133571	1.6322813119721	0.00498338870431894	0.0754872740527907	0.0670689524806936	2297	tags=58%, list=15%, signal=50%	SALL1/KCNA2/SEMA3A/SIX4/HOXA3/CHRNB2/LPAR1/HOXD3/EPHB1/HOXB2/HOXB3/PLXNA4/HOXA1/ATP8B1
GO_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	GO_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	GO_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	28	0.720740215789661	1.62761203463857	0.00482315112540193	0.0742290865004481	0.0659510776836668	2687	tags=57%, list=18%, signal=47%	INHA/BMP7/BMP2/GDF10/LEFTY1/INHBE/INHBA/TGFB2/HFE/BMP8B/GDF9/GDF1/TGFB3/INHBB/GDF11/ACVR2A
GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	15	0.804723315359693	1.62682184259471	0.00330578512396694	0.065116666204256	0.0578548721775306	897	tags=40%, list=6%, signal=38%	KCNH2/ACTN2/KCNE1/ATP1B2/AKAP6/AMIGO1
GO_SYNAPTIC_MEMBRANE	GO_SYNAPTIC_MEMBRANE	GO_SYNAPTIC_MEMBRANE	140	0.562136658204856	1.6268026566268	0.00145772594752187	0.065116666204256	0.0578548721775306	2145	tags=31%, list=14%, signal=27%	KCNA2/GLRB/CNKSR2/FLRT3/GRIK3/LIN7A/ITGA8/GRIK5/ARC/GRIN2A/GABRE/SHANK1/ANK3/LRRTM2/CHRNB2/FAIM2/GABRB3/PTPRZ1/SNCAIP/SRPX2/LRRC4C/CPE/GABRD/NLGN4X/DLGAP1/HOMER1/LRP4/ADORA1/DRP2/NTRK2/CNIH3/CABP1/DLG4/NLGN1/SNAP25/ATP2B1/ANKS1B/DLG3/GRIP1/NT5E/CNIH2/SSPN/UNC13A
GO_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	18	0.779979373048095	1.62671341715826	0.00664451827242525	0.0898829071203577	0.0798591882158315	2148	tags=50%, list=14%, signal=43%	SLC26A10/SLC13A4/SLC26A7/SLC3A1/SLC26A4/SLC1A1/SLC7A11/SLC19A3/SLC26A2
GO_NERVE_DEVELOPMENT	GO_NERVE_DEVELOPMENT	GO_NERVE_DEVELOPMENT	39	0.68078213238469	1.62583228713414	0.00482315112540193	0.0742290865004481	0.0659510776836668	2297	tags=49%, list=15%, signal=41%	SALL1/KCNA2/RNF165/SEMA3A/SIX4/HOXA3/CHRNB2/LPAR1/GABRB3/COL25A1/NPTX1/HOXD3/EPHB1/HOXB2/HOXB3/PLXNA4/UNC13A/HOXA1/ATP8B1
GO_EMBRYONIC_EYE_MORPHOGENESIS	GO_EMBRYONIC_EYE_MORPHOGENESIS	GO_EMBRYONIC_EYE_MORPHOGENESIS	22	0.755719721579702	1.62351085572897	0.00503355704697987	0.0754872740527907	0.0670689524806936	1779	tags=41%, list=12%, signal=36%	SOX11/PROX1/BMP7/STRA6/FBN2/ZEB1/VAX2/PAX6/MFAP2
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	67	0.62020462432124	1.6217859467146	0.00149925037481259	0.065116666204256	0.0578548721775306	2687	tags=36%, list=18%, signal=30%	SOX11/RNF165/ITGA8/INHA/BMP7/BMP2/GDF10/LEFTY1/INHBE/GPC3/INHBA/TGFB2/HFE/BMP8B/MSX1/FOXD1/GDF9/GDF1/POU5F1/TGFB3/INHBB/GDF11/NPNT/ACVR2A
GO_SULFUR_COMPOUND_TRANSPORT	GO_SULFUR_COMPOUND_TRANSPORT	GO_SULFUR_COMPOUND_TRANSPORT	21	0.763548848104404	1.62128935583873	0.00503355704697987	0.0754872740527907	0.0670689524806936	627	tags=29%, list=4%, signal=27%	SLC26A10/SLC13A4/SLC26A7/SLC3A1/SLC26A4/SLC1A1
