	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_RESPIRATORY_CHAIN	GO_RESPIRATORY_CHAIN	GO_RESPIRATORY_CHAIN	59	0.594968916841515	1.86178994974795	0.0161290322580645	0.187258725872587	0.17176454487554	4541	tags=73%, list=30%, signal=51%	NDUFS7/NDUFA8/NDUFA3/NDUFB7/NDUFS8/UQCRC1/NDUFA7/CYC1/NDUFB10/NDUFS6/NDUFV1/NDUFA11/COX8A/NDUFC2/COX5A/SDHA/NDUFB9/UQCRQ/COX4I1/UQCR11/NDUFB1/HIGD2A/UQCR10/FOXRED1/UQCRFS1/SURF1/NDUFB11/OXA1L/NDUFS2/COX4I2/NDUFC1/UQCRHL/NDUFA2/NDUFS5/NDUFB8/NDUFA1/NDUFS3/UQCRH/COX7A2/NDUFA6/NDUFA12/UQCRB/NDUFV2
GO_INTERMEDIATE_FILAMENT	GO_INTERMEDIATE_FILAMENT	GO_INTERMEDIATE_FILAMENT	35	0.657772651468352	1.84787142329837	0.00826446280991736	0.122423893712731	0.112294283150076	1076	tags=23%, list=7%, signal=21%	KRT5/PKP1/KRT80/FLG/KRT10/JUP/SLC1A4/SYNC
GO_MULTICELLULAR_ORGANISMAL_WATER_HOMEOSTASIS	GO_MULTICELLULAR_ORGANISMAL_WATER_HOMEOSTASIS	GO_MULTICELLULAR_ORGANISMAL_WATER_HOMEOSTASIS	25	0.718708806150858	1.8472298377585	0.00649350649350649	0.109623238908873	0.100552781459043	340	tags=28%, list=2%, signal=27%	SFN/ADCY2/SCNN1A/ALOX12/CLDN4/FLG/HRNR
GO_WATER_HOMEOSTASIS	GO_WATER_HOMEOSTASIS	GO_WATER_HOMEOSTASIS	29	0.676906570085254	1.84693782624855	0.00657894736842105	0.11007487254736	0.100967045979982	340	tags=24%, list=2%, signal=24%	SFN/ADCY2/SCNN1A/ALOX12/CLDN4/FLG/HRNR
GO_PIGMENTATION	GO_PIGMENTATION	GO_PIGMENTATION	57	0.581119812443435	1.83296960062905	0.0142857142857143	0.175902158705933	0.161347643972048	1681	tags=25%, list=11%, signal=22%	TYRP1/GPR143/SLC45A2/KIT/DCT/TYR/MC1R/SNAI2/RAB17/TRAPPC6A/RAB32/HPS4/MREG/BLOC1S3
GO_NADH_DEHYDROGENASE_COMPLEX	GO_NADH_DEHYDROGENASE_COMPLEX	GO_NADH_DEHYDROGENASE_COMPLEX	33	0.644981856834775	1.817352533912	0.00746268656716418	0.114159594185933	0.104713789155358	4541	tags=76%, list=30%, signal=53%	NDUFS7/NDUFA8/NDUFA3/NDUFB7/NDUFS8/NDUFA7/NDUFB10/NDUFS6/NDUFV1/NDUFA11/NDUFC2/NDUFB9/NDUFB1/FOXRED1/NDUFB11/NDUFS2/NDUFC1/NDUFA2/NDUFS5/NDUFB8/NDUFA1/NDUFS3/NDUFA6/NDUFA12/NDUFV2
GO_OXIDATIVE_PHOSPHORYLATION	GO_OXIDATIVE_PHOSPHORYLATION	GO_OXIDATIVE_PHOSPHORYLATION	66	0.572658298219967	1.81196753765807	0.0172413793103448	0.193409771717798	0.177406640244864	4950	tags=76%, list=32%, signal=51%	NDUFS7/NDUFA8/ATP5D/FXN/NDUFA3/NDUFB7/NDUFS8/UQCRC1/NDUFA7/CYC1/NDUFB10/NDUFS6/COX6B1/COX5B/NDUFV1/NDUFA11/COX8A/NDUFC2/COX5A/NDUFB9/UQCRQ/COX6C/COX4I1/UQCR11/NDUFB1/COQ9/UQCR10/UQCRFS1/SURF1/NDUFB11/NDUFS2/COX4I2/NDUFC1/UQCRHL/NDUFA2/NDUFS5/NDUFB8/NDUFA1/NDUFS3/UQCRH/NDUFA6/COX10/AK2/NDUFA12/UQCRB/NDUFV2/CHCHD10/SDHAF2/COX7C/TAZ
GO_PIGMENT_GRANULE_ORGANIZATION	GO_PIGMENT_GRANULE_ORGANIZATION	GO_PIGMENT_GRANULE_ORGANIZATION	16	0.777396900260903	1.80744374919364	0.00460829493087558	0.0925812385039853	0.0849208720263902	1158	tags=25%, list=8%, signal=23%	TYRP1/GPR143/TRAPPC6A/RAB32
GO_MAMMARY_GLAND_MORPHOGENESIS	GO_MAMMARY_GLAND_MORPHOGENESIS	GO_MAMMARY_GLAND_MORPHOGENESIS	28	0.673538519199917	1.79679083143773	0.00699300699300699	0.113733827370467	0.104323251182077	588	tags=25%, list=4%, signal=24%	ELF3/FGFR2/MSX2/WNT4/NTN1/SOSTDC1/NRG3
GO_HINDLIMB_MORPHOGENESIS	GO_HINDLIMB_MORPHOGENESIS	GO_HINDLIMB_MORPHOGENESIS	14	0.796750790933944	1.78881954184272	0.0128205128205128	0.166212461496125	0.152459692697848	2148	tags=64%, list=14%, signal=55%	PITX2/MSX2/WNT3/AFF3/BMP4/HOXD10/OSR2/MSX1/HOXD9
GO_PIGMENT_GRANULE	GO_PIGMENT_GRANULE	GO_PIGMENT_GRANULE	74	0.561030453963924	1.78547240131627	0.0185185185185185	0.200660150891632	0.184057107790051	1677	tags=23%, list=11%, signal=21%	TYRP1/GPR143/SLC45A2/MLANA/DCT/TYR/SLC24A5/RAB17/SLC1A4/SYNGR1/RAB32/SLC2A1/SLC3A2/HPS4/MREG/ATP6V0A1/GPNMB
GO_REGULATION_OF_PROTEIN_PHOSPHATASE_TYPE_2A_ACTIVITY	GO_REGULATION_OF_PROTEIN_PHOSPHATASE_TYPE_2A_ACTIVITY	GO_REGULATION_OF_PROTEIN_PHOSPHATASE_TYPE_2A_ACTIVITY	18	0.745766350034718	1.766164388422	0.00523560209424084	0.100132625994695	0.0918474418269512	26	tags=6%, list=0%, signal=6%	PPP2R2C
GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS	GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS	GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS	12	0.802939410728847	1.75947730150123	0.0168067226890756	0.19329795800384	0.177304078232871	1555	tags=50%, list=10%, signal=45%	PITX2/MSX2/WNT3/AFF3/BMP4/OSR2
GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	16	0.756497324640228	1.75885234459232	0.00460829493087558	0.0925812385039853	0.0849208720263902	446	tags=12%, list=3%, signal=12%	PPP2R2C/NKD1
GO_PIGMENT_CELL_DIFFERENTIATION	GO_PIGMENT_CELL_DIFFERENTIATION	GO_PIGMENT_CELL_DIFFERENTIATION	18	0.741777415859749	1.75671757778585	0.00523560209424084	0.100132625994695	0.0918474418269512	2429	tags=56%, list=16%, signal=47%	TYRP1/KIT/RAB32/HPS4/MREG/BLOC1S3/CITED1/RAB27A/EDNRB/BCL2
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	49	0.577090068177932	1.75515953704239	0.0136986301369863	0.171452640832173	0.157266288569567	4606	tags=69%, list=30%, signal=49%	NDUFS7/SAMM50/NDUFA8/NDUFA3/NDUFB7/NDUFS8/SDHAF1/NDUFA7/NDUFB10/NDUFS6/NDUFV1/NDUFA11/NDUFC2/CHCHD5/NDUFB9/NDUFB1/UQCR10/FOXRED1/NDUFB11/OXA1L/NDUFS2/NDUFAF4/NDUFC1/NDUFA2/NDUFS5/NDUFB8/NDUFA1/NDUFS3/NDUFA6/NDUFA12/UQCRB/NDUFV2/ECSIT/COX19
GO_MELANIN_METABOLIC_PROCESS	GO_MELANIN_METABOLIC_PROCESS	GO_MELANIN_METABOLIC_PROCESS	10	0.802526630462667	1.69865978234251	0.032258064516129	0.289827255278311	0.265846338339813	667	tags=50%, list=4%, signal=48%	TYRP1/SLC45A2/DCT/TYR/MC1R
GO_M_BAND	GO_M_BAND	GO_M_BAND	12	0.772306228854258	1.6923509561495	0.0336134453781513	0.297339199171882	0.272736728189457	1298	tags=33%, list=8%, signal=31%	TRIM63/MYOM3/MYOM2/OBSCN
GO_MELANOCYTE_DIFFERENTIATION	GO_MELANOCYTE_DIFFERENTIATION	GO_MELANOCYTE_DIFFERENTIATION	11	0.782140081080509	1.68377979203698	0.0282258064516129	0.265265750009015	0.243317103697315	2429	tags=73%, list=16%, signal=61%	TYRP1/KIT/HPS4/MREG/CITED1/RAB27A/EDNRB/BCL2
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	38	0.584247738822179	1.68099208924974	0.00934579439252336	0.133784903826917	0.122715259382272	4541	tags=68%, list=30%, signal=48%	NQO1/NDUFS7/DCXR/NDUFA8/NQO2/NDUFA3/NDUFB7/NDUFS8/NDUFA7/NDUFB10/NDUFS6/AKR1C1/NDUFV1/NDUFC2/NDUFB9/NDUFB1/NDUFS2/NDUFC1/NDUFA2/NDUFS5/NDUFB8/NDUFA1/NDUFS3/NDUFA6/NDUFA12/NDUFV2
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_BIOGENESIS	GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_BIOGENESIS	GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_BIOGENESIS	40	0.581956058643606	1.67648194877119	0.0198019801980198	0.210310853167996	0.192909290653652	4573	tags=70%, list=30%, signal=49%	NDUFS7/NDUFA8/NDUFA3/NDUFB7/NDUFS8/NDUFA7/NDUFB10/NDUFS6/NDUFV1/NDUFA11/NDUFC2/NDUFB9/NDUFB1/FOXRED1/NDUFB11/OXA1L/NDUFS2/NDUFAF4/NDUFC1/NDUFA2/NDUFS5/NDUFB8/NDUFA1/NDUFS3/NDUFA6/NDUFA12/NDUFV2/ECSIT
GO_SYNCYTIUM_FORMATION	GO_SYNCYTIUM_FORMATION	GO_SYNCYTIUM_FORMATION	12	0.763723305984064	1.67354323819612	0.0336134453781513	0.297339199171882	0.272736728189457	1881	tags=42%, list=12%, signal=37%	PITX2/KCNH1/CACNA1H/DYRK1B/CDON
GO_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	GO_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	GO_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	39	0.574725321098271	1.64720219527799	0.00970873786407767	0.13647628210735	0.125183947360749	1368	tags=21%, list=9%, signal=19%	B3GNT4/B3GNT3/HAS3/GYG2/IMPA2/EPM2A/SLC2A1/GYS1
GO_REGULATION_OF_COLLATERAL_SPROUTING	GO_REGULATION_OF_COLLATERAL_SPROUTING	GO_REGULATION_OF_COLLATERAL_SPROUTING	12	0.747719888390679	1.63847502554425	0.0336134453781513	0.297339199171882	0.272736728189457	430	tags=33%, list=3%, signal=32%	FSTL4/LPAR3/WNT3/CRABP2
GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION	GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION	GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION	60	0.524417045060945	1.63829726165333	0.0163934426229508	0.189475814612427	0.173798187027983	673	tags=18%, list=4%, signal=18%	DLX3/TYRP1/FGFR2/PTK6/WNT11/KIT/WNT4/GATA4/KLF5/MCOLN3/STRC
GO_APICAL_JUNCTION_ASSEMBLY	GO_APICAL_JUNCTION_ASSEMBLY	GO_APICAL_JUNCTION_ASSEMBLY	31	0.588409458598022	1.637055573178	0.0145985401459854	0.177957725060827	0.163233128441542	149	tags=10%, list=1%, signal=10%	CRB3/MARVELD3/WNT11
GO_ORGANELLE_MEMBRANE_CONTACT_SITE	GO_ORGANELLE_MEMBRANE_CONTACT_SITE	GO_ORGANELLE_MEMBRANE_CONTACT_SITE	10	0.766134357468884	1.62163045001128	0.0443548387096774	0.361716027874565	0.331786882627497	83	tags=10%, list=1%, signal=10%	ESYT3
GO_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	12	0.738659782775772	1.61862165931807	0.0336134453781513	0.297339199171882	0.272736728189457	720	tags=25%, list=5%, signal=24%	OVOL1/WNT11/SNAI2
GO_NEUROBLAST_PROLIFERATION	GO_NEUROBLAST_PROLIFERATION	GO_NEUROBLAST_PROLIFERATION	18	0.6818271274906	1.61474004770784	0.031413612565445	0.284975039571411	0.261395605170237	412	tags=22%, list=3%, signal=22%	FGFR2/DCT/FZD9/ARTN
GO_PROXIMAL_DISTAL_PATTERN_FORMATION	GO_PROXIMAL_DISTAL_PATTERN_FORMATION	GO_PROXIMAL_DISTAL_PATTERN_FORMATION	21	0.66787961971127	1.61246254395313	0.0285714285714286	0.267485714285714	0.245353383458647	1476	tags=43%, list=10%, signal=39%	IRX1/IRX2/IRX3/HOXA11/GLI1/HOXA9/LRP4/HOXD10/DLL1
GO_STEM_CELL_DIVISION	GO_STEM_CELL_DIVISION	GO_STEM_CELL_DIVISION	23	0.633461639822508	1.61080723269322	0.0289017341040462	0.269500034543905	0.247201034620265	1253	tags=26%, list=8%, signal=24%	FGFR2/KIT/DCT/CDKN2A/VANGL2/TEAD3
GO_SOMATIC_STEM_CELL_DIVISION	GO_SOMATIC_STEM_CELL_DIVISION	GO_SOMATIC_STEM_CELL_DIVISION	17	0.688326667719515	1.60679114327611	0.035	0.305662313432836	0.280371170463472	1253	tags=35%, list=8%, signal=32%	FGFR2/KIT/DCT/CDKN2A/VANGL2/TEAD3
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	23	0.625779428201035	1.59127240806451	0.0346820809248555	0.303452001512614	0.278343744402333	157	tags=13%, list=1%, signal=13%	ALDH3B2/ALDH3A1/GAPDHS
GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION	GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION	GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION	35	0.565494519265847	1.58863576928979	0.0165289256198347	0.190571184301592	0.174802923524257	899	tags=23%, list=6%, signal=22%	DLX3/TYRP1/WNT11/KIT/WNT4/MCOLN3/STRC/JAG2
GO_PIGMENT_METABOLIC_PROCESS	GO_PIGMENT_METABOLIC_PROCESS	GO_PIGMENT_METABOLIC_PROCESS	44	0.542088831825472	1.58564750484213	0.0476190476190476	0.376528314028314	0.34537356905778	667	tags=16%, list=4%, signal=15%	TYRP1/GPR143/SLC45A2/DCT/TYR/PPARGC1A/MC1R
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS	28	0.588980021671826	1.57121511639309	0.020979020979021	0.217744561425271	0.199727918248166	192	tags=14%, list=1%, signal=14%	ALDH3B2/ALDH3A1/GAPDHS/OGDHL
GO_PIGMENT_BIOSYNTHETIC_PROCESS	GO_PIGMENT_BIOSYNTHETIC_PROCESS	GO_PIGMENT_BIOSYNTHETIC_PROCESS	37	0.550557582327251	1.56587779809002	0.0181818181818182	0.198853016142736	0.182399499172741	667	tags=16%, list=4%, signal=16%	TYRP1/GPR143/SLC45A2/DCT/TYR/MC1R
GO_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GO_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GO_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	12	0.714092528240734	1.56478755161701	0.0420168067226891	0.347492353831992	0.318740105303792	41	tags=8%, list=0%, signal=8%	TYRP1
GO_ALDO_KETO_REDUCTASE_NADP_ACTIVITY	GO_ALDO_KETO_REDUCTASE_NADP_ACTIVITY	GO_ALDO_KETO_REDUCTASE_NADP_ACTIVITY	17	0.668657121383688	1.56087565819201	0.04	0.336346960167715	0.308516904962752	1063	tags=35%, list=7%, signal=33%	RDH12/ALDH3A1/AKR7A3/AKR7L/RDH13/KCNAB2
GO_METANEPHRIC_NEPHRON_DEVELOPMENT	GO_METANEPHRIC_NEPHRON_DEVELOPMENT	GO_METANEPHRIC_NEPHRON_DEVELOPMENT	19	0.651456365987285	1.55940953195589	0.0374331550802139	0.319170489855157	0.292761651945533	1328	tags=37%, list=9%, signal=34%	IRX1/IRX2/WNT4/SIX2/FOXD1/SOX9/BMP4
GO_CELL_PROJECTION_CYTOPLASM	GO_CELL_PROJECTION_CYTOPLASM	GO_CELL_PROJECTION_CYTOPLASM	36	0.551590809068765	1.55926405249644	0.0176991150442478	0.194940135346174	0.178810378366531	399	tags=8%, list=3%, signal=8%	KIF1A/HAP1/AP3B2
GO_ODONTOGENESIS	GO_ODONTOGENESIS	GO_ODONTOGENESIS	62	0.482442248727257	1.55805184430003	0.0491803278688525	0.383557051979202	0.351820734441171	968	tags=23%, list=6%, signal=21%	DLX3/FGFR2/PITX2/PAX9/MSX2/BMP7/SLC24A4/SOSTDC1/AXIN2/PERP/JAG2/TUFT1/WDR72/SDC1
GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS	GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS	GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS	18	0.657093463901333	1.55616444178979	0.0471204188481675	0.3744833287407	0.343497790155796	478	tags=28%, list=3%, signal=27%	FGFR2/MSX2/WNT4/NTN1/SOSTDC1
GO_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	GO_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	GO_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	24	0.606369058548697	1.5472829105609	0.0424242424242424	0.348531806971008	0.319693551902932	149	tags=12%, list=1%, signal=12%	CRB3/MARVELD3/WNT11
GO_KETONE_BIOSYNTHETIC_PROCESS	GO_KETONE_BIOSYNTHETIC_PROCESS	GO_KETONE_BIOSYNTHETIC_PROCESS	16	0.663490796448912	1.54261265035482	0.0460829493087558	0.369032717064213	0.338498173558265	786	tags=19%, list=5%, signal=18%	LHB/HSD17B1/CACNA1H
GO_ALCOHOL_DEHYDROGENASE_NADP_ACTIVITY	GO_ALCOHOL_DEHYDROGENASE_NADP_ACTIVITY	GO_ALCOHOL_DEHYDROGENASE_NADP_ACTIVITY	11	0.714690046936637	1.53857433944496	0.0524193548387097	0.395671179376777	0.362932513448065	1017	tags=27%, list=7%, signal=25%	RDH12/ALDH3A1/RDH13
GO_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GO_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GO_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	11	0.714030736260423	1.53715498500943	0.0524193548387097	0.395671179376777	0.362932513448065	1280	tags=36%, list=8%, signal=33%	LHB/CACNA1H/FDXR/STARD5
GO_LIPASE_INHIBITOR_ACTIVITY	GO_LIPASE_INHIBITOR_ACTIVITY	GO_LIPASE_INHIBITOR_ACTIVITY	10	0.721688425660265	1.52755442314036	0.0604838709677419	0.426393072289157	0.391112412297748	51	tags=10%, list=0%, signal=10%	SNCB
GO_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	GO_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	GO_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	11	0.707423609400053	1.52293125839061	0.0524193548387097	0.395671179376777	0.362932513448065	667	tags=45%, list=4%, signal=44%	TYRP1/SLC45A2/DCT/TYR/MC1R
GO_ALPHA_TUBULIN_BINDING	GO_ALPHA_TUBULIN_BINDING	GO_ALPHA_TUBULIN_BINDING	14	0.677776805034787	1.52170591814884	0.0598290598290598	0.424248973416901	0.389145720677664	474	tags=14%, list=3%, signal=14%	SNCB/PPARGC1A
GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX	GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX	GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX	17	0.644152493182142	1.50367342935207	0.055	0.403534482758621	0.370145190562613	5178	tags=76%, list=34%, signal=51%	ATP5D/ATP5G1/PPIF/ATP5I/ATP5G3/ATP5G2/ATP5H/ATP5B/ATP5O/USMG5/ATP5J2/ATP5J/ATP5L
GO_RENAL_TUBULE_DEVELOPMENT	GO_RENAL_TUBULE_DEVELOPMENT	GO_RENAL_TUBULE_DEVELOPMENT	48	0.495074049240708	1.49843359473302	0.0526315789473684	0.395671179376777	0.362932513448065	1476	tags=29%, list=10%, signal=26%	IRX1/IRX2/WNT11/TACSTD2/WNT4/IRX3/HOXA11/POU3F3/FOXD1/ADAMTS16/SOX9/BMP4/MYC/DLL1
GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	44	0.511486126228171	1.49613246427512	0.0476190476190476	0.376528314028314	0.34537356905778	1402	tags=27%, list=9%, signal=25%	DLX3/PITX2/MSX2/BMP7/SLC24A4/SOSTDC1/PERP/JAG2/WDR72/LRP4/BMP4/ITGB4
GO_EPITHELIAL_CELL_DIFFERENTIATION	GO_EPITHELIAL_CELL_DIFFERENTIATION	GO_EPITHELIAL_CELL_DIFFERENTIATION	280	0.412478384264452	1.49203844984422	0.5	1	0.917257895861208	979	tags=15%, list=6%, signal=15%	DLX3/SFN/EVPL/SPINK5/ELF3/TYRP1/TGM1/CNFN/UPK1A/FGFR2/PTK6/UPK2/PITX2/WNT11/DNASE1L2/CYP1A1/POU3F1/KIT/FLG/CDH3/WNT4/BMP7/GATA4/HOXB13/HRNR/KLF5/ONECUT2/MCOLN3/KRT10/TCHH/DLX5/PPL/ZNF703/STRC/SIX2/GLI1/TMEM79/TFCP2L1/JAG2/KAZN/ESR2/SDC1/TCF15
GO_METANEPHROS_DEVELOPMENT	GO_METANEPHROS_DEVELOPMENT	GO_METANEPHROS_DEVELOPMENT	51	0.483833133826025	1.48323185677	0.0547945205479452	0.402658007354681	0.369341236577821	719	tags=20%, list=5%, signal=19%	IRX1/IRX2/ROBO2/WNT4/BMP7/IRX3/HOXA11/POU3F3/SIX2/FOXD1
