	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_LYMPHOCYTE_COSTIMULATION	GO_LYMPHOCYTE_COSTIMULATION	GO_LYMPHOCYTE_COSTIMULATION	49	-0.832161270710239	-2.17973856814548	0.00260416666666667	0.0558683155000655	0.0488235430457146	1356	tags=51%, list=9%, signal=47%	HLA-DRB1/CD86/HLA-DRA/DPP4/HLA-DRB5/KLRK1/VAV1/SPN/HLA-DQA2/PDCD1LG2/TNFRSF13C/CD247/CD3E/LCK/CD80/CD24/CD274/CD5/CD3D/CCL21/CD3G/ICOS/BTLA/CD40LG/CCL19
GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	128	-0.707762546677318	-2.17668507121211	0.00293255131964809	0.0558683155000655	0.0488235430457146	2128	tags=36%, list=14%, signal=31%	PSME2/LYN/TRAF6/NFKBIA/PSME1/RFTN1/BTN3A1/SYK/CD4/CD28/PSMB8/MNDA/FYB/HLA-DRB1/LAT/INPP5D/HLA-DRA/BCL2/NCKAP1L/TEC/PSMB10/PTPRC/HLA-DRB5/NFAM1/LIME1/BTK/PIK3CD/KLHL6/CD38/PRKCB/HLA-DQA2/CD79B/CD247/CD3E/LCK/RLTPR/ZAP70/THEMIS/SLA2/ITK/LAX1/CD3D/PRKCQ/CD3G/CD79A/BLK
GO_REGULATION_OF_CELL_CELL_ADHESION	GO_REGULATION_OF_CELL_CELL_ADHESION	GO_REGULATION_OF_CELL_CELL_ADHESION	245	-0.64869396088454	-2.17423379956876	0.00328947368421053	0.0558683155000655	0.0488235430457146	1713	tags=39%, list=11%, signal=35%	SYK/CD83/CD4/CELSR2/CD28/VNN1/CXCL12/SOX13/HLA-E/LGALS3/ADAM8/CD74/ITPKB/HAVCR2/HLA-DRB1/SNAI2/LAT/HLA-DMB/CD86/HLA-DRA/NCKAP1L/DPP4/LILRB1/IL10/LILRB2/PTPRC/IL7R/PYCARD/HLA-DRB5/IL1RN/CORO1A/CEACAM1/IRF1/CCL28/NFKBID/PTPN22/ASS1/IL2RA/PIK3R6/KLRK1/HLA-DOA/TNFAIP8L2/SASH3/ZNF703/RIPK3/IL7/MYB/VAV1/ADRB2/RASAL3/SPN/ALOX12/IL23A/NR4A3/IL18/HLA-DQA2/PDCD1LG2/TNFRSF13C/SPINK5/LAG3/EBI3/CD247/SLC46A2/WNT4/CD3E/CD6/CD2/LCK/HLA-G/CD80/RLTPR/IL12RB1/TIGIT/CD24/CD274/CD5/ZAP70/CDKN2A/SLAMF1/LAX1/SPTA1/CD244/CD3D/CDH1/PRKCQ/TNF/CCR7/SIT1/CCL21/XCL1/CD3G/ICOS/BTLA/CD40LG/CCL19
GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	221	-0.655010333903308	-2.17091576389109	0.00333333333333333	0.0558683155000655	0.0488235430457146	2245	tags=35%, list=15%, signal=31%	RIPK2/FCGR3A/PIK3CB/PRKCD/NFATC1/PSME2/RPS6KA5/LYN/TRAF6/NFKBIA/PSME1/CD209/BAIAP2/RFTN1/CD40/BTN3A1/SYK/CD4/CD28/ICAM3/PSMB8/CARD9/MNDA/CLEC4A/PPAPDC1A/FCER1G/FYB/HLA-DRB1/LAT/CLEC7A/INPP5D/ICAM2/HLA-DRA/BCL2/NCKAP1L/TEC/LILRB1/PSMB10/LILRB2/PTPRC/HLA-DRB5/FCGR1B/NFAM1/KLRK1/LIME1/HCK/FGR/BTK/PIK3CD/MICB/KLHL6/FCN1/VAV1/CD38/KIT/NR4A3/PRKCB/HLA-DQA2/CD79B/CD247/CD3E/LCK/HLA-G/RLTPR/FFAR2/CD24/ZAP70/THEMIS/SLA2/PIGR/ITK/CLEC4E/LAX1/CD3D/PRKCQ/CD3G/CD79A/BLK
GO_RESPONSE_TO_INTERFERON_GAMMA	GO_RESPONSE_TO_INTERFERON_GAMMA	GO_RESPONSE_TO_INTERFERON_GAMMA	94	-0.729767318556023	-2.15228442742144	0.00280112044817927	0.0558683155000655	0.0488235430457146	1893	tags=54%, list=12%, signal=48%	CD44/ICAM1/TRIM34/HLA-C/IRF9/TRIM22/HLA-E/GBP1/OAS1/EDN1/TRIM21/IRF7/IRF5/HLA-DRB1/IFI30/CD86/HLA-DRA/DAPK1/TLR3/OAS2/HLA-H/HLA-DRB5/FCGR1B/IRF1/ASS1/GCH1/KYNU/CITED1/HCK/HLA-F/IRF8/CCL13/CCL3/STAR/GBP5/OASL/HLA-DQA2/MEFV/CIITA/CCL14/HLA-G/IL12RB1/UBD/CCL18/CCL3L1/CCL21/XCL1/CCL22/XCL2/CCL19/CCL17
GO_LEUKOCYTE_CHEMOTAXIS	GO_LEUKOCYTE_CHEMOTAXIS	GO_LEUKOCYTE_CHEMOTAXIS	74	-0.749029353218538	-2.15102653956626	0.00255102040816327	0.0558683155000655	0.0488235430457146	1713	tags=54%, list=11%, signal=48%	SYK/GAS6/CX3CR1/ITGB2/LGALS3/ADAM8/EDN1/FCER1G/NCKAP1L/IL10/CHGA/IL6R/CORO1A/S100A9/IL16/CSF3R/AMICA1/PIK3CD/CXCL3/CXCL10/VAV1/CCR6/KIT/CCL13/CCL3/CXCL11/CCL14/S100A8/CXCR2/FFAR2/CCL18/CCL3L1/CXCR3/CCR7/CCL21/XCL1/CCL22/XCL2/CCL19/CCL17
GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	160	-0.672342731383238	-2.13523315339562	0.00306748466257669	0.0558683155000655	0.0488235430457146	1713	tags=40%, list=11%, signal=36%	SYK/CD83/CD4/CD28/VNN1/HLA-E/ADAM8/CD74/ITPKB/HAVCR2/HLA-DRB1/HLA-DMB/CD86/HLA-DRA/NCKAP1L/DPP4/LILRB1/LILRB2/PTPRC/IL7R/PYCARD/HLA-DRB5/CORO1A/IL2RA/PIK3R6/KLRK1/SASH3/IL7/MYB/VAV1/RASAL3/SPN/IL23A/NR4A3/IL18/HLA-DQA2/PDCD1LG2/TNFRSF13C/EBI3/CD247/CD3E/CD6/LCK/HLA-G/CD80/RLTPR/IL12RB1/CD24/CD274/CD5/ZAP70/SLAMF1/SPTA1/CD244/CD3D/PRKCQ/TNF/CCL21/XCL1/CD3G/ICOS/BTLA/CD40LG/CCL19
GO_REGULATION_OF_T_CELL_PROLIFERATION	GO_REGULATION_OF_T_CELL_PROLIFERATION	GO_REGULATION_OF_T_CELL_PROLIFERATION	97	-0.720071175599685	-2.13219263238874	0.00280898876404494	0.0558683155000655	0.0488235430457146	1777	tags=47%, list=12%, signal=42%	MAD1L1/SYK/CD4/CD28/HLA-E/LGALS3/HAVCR2/HLA-DRB1/HLA-DMB/CD86/NCKAP1L/LILRB1/IL10/LILRB2/PTPRC/PYCARD/HLA-DRB5/CORO1A/IRF1/IL2RA/SASH3/RIPK3/RASAL3/SPN/IL23A/IL18/PDCD1LG2/TNFRSF13C/EBI3/CD3E/CD6/HLA-G/CD80/RLTPR/IL12RB1/CD24/CD274/ZAP70/CDKN2A/SLAMF1/SPTA1/CD244/PRKCQ/XCL1/CD40LG/CCL19
GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	68	-0.75119358096918	-2.13011948020542	0.00253164556962025	0.0558683155000655	0.0488235430457146	1713	tags=53%, list=11%, signal=47%	SYK/CD4/CD28/HLA-E/HAVCR2/HLA-DMB/CD86/NCKAP1L/LILRB2/PTPRC/PYCARD/CORO1A/IL2RA/SASH3/RASAL3/SPN/IL23A/IL18/PDCD1LG2/TNFRSF13C/EBI3/CD3E/CD6/CD80/RLTPR/IL12RB1/CD24/CD274/ZAP70/SLAMF1/SPTA1/CD244/PRKCQ/XCL1/CD40LG/CCL19
GO_T_CELL_DIFFERENTIATION	GO_T_CELL_DIFFERENTIATION	GO_T_CELL_DIFFERENTIATION	93	-0.723645130456443	-2.12813463477928	0.00280112044817927	0.0558683155000655	0.0488235430457146	1748	tags=43%, list=11%, signal=38%	NHEJ1/DOCK2/SYK/CD4/CD28/CD74/ITPKB/FCER1G/BCL2/PTGER4/PTPRC/IL7R/IRF1/PTPN22/TNFSF8/SEMA4A/IL18R1/PIK3CD/RIPK3/IL7/VAV1/KIT/SPN/BATF/CD8A/EOMES/WNT4/CD3E/LCK/RHOH/SLAMF6/ZAP70/THEMIS/BCL11B/ITK/CLEC4E/CD3D/CCR7/LY9/FUT7
GO_REGULATION_OF_CELL_ACTIVATION	GO_REGULATION_OF_CELL_ACTIVATION	GO_REGULATION_OF_CELL_ACTIVATION	322	-0.622668279499903	-2.11375678888984	0.00373134328358209	0.059982621140871	0.0524190511035307	1713	tags=39%, list=11%, signal=36%	DUSP3/BTN2A2/THBD/HMOX1/MAP3K14/CD40/CD300A/MAD1L1/SYK/STXBP2/CD83/CD4/VAMP8/GAS6/SAMSN1/CD28/VNN1/SOX13/HLA-E/MICA/LGALS3/ADAM8/CD74/MNDA/ITPKB/FCER1G/HAVCR2/HLA-DRB1/LAT/HLA-DMB/CD86/INPP5D/HLA-DRA/BCL2/NCKAP1L/TNFAIP3/ZC3H12A/TEC/DPP4/LILRB1/IL10/LILRB2/PTPRC/IL7R/PYCARD/PLEK/CD84/HLA-DRB5/LST1/CORO1A/CEACAM1/IRF1/NFAM1/IL33/NFKBID/PTPN22/FLT3LG/IL2RA/PIK3R6/KLRK1/FGR/BTK/HLA-DOA/UNC13D/TNFAIP8L2/SASH3/RIPK3/IL7/MYB/VAV1/ADRB2/CD38/RASAL3/SPN/ALOX12/TSPAN32/PRAM1/IL23A/NR4A3/IL18/HLA-DQA2/PDCD1LG2/TNFRSF13C/SPINK5/LAG3/EBI3/CD247/SLC46A2/CD3E/CD6/CD2/CD226/LCK/HLA-G/CD80/CD27/TBC1D10C/RLTPR/TACR1/IL12RB1/TIGIT/CD24/CD274/CD5/ZAP70/SLA2/CDKN2A/SLAMF1/LAX1/SPTA1/SELP/CD244/CD3D/PRKCQ/CCR7/SIT1/CCL21/XCL1/BANK1/IKZF3/CD3G/ICOS/BTLA/MZB1/CD40LG/CCL19/STAP1
GO_CELL_ACTIVATION	GO_CELL_ACTIVATION	GO_CELL_ACTIVATION	387	-0.608726931776023	-2.10270563715571	0.00393700787401575	0.0616010498687664	0.0538334024036469	1761	tags=36%, list=12%, signal=32%	BTN3A1/NHEJ1/DOCK2/SYK/STXBP2/CD4/VAMP8/GAS6/ARRB1/LYL1/CD28/DLL1/PTK2B/CX3CR1/ITGB2/P2RX4/HLA-E/MICA/EDN1/CD74/ITPKB/PDPN/DGKE/LYPD1/FCER1G/RAB27A/HAVCR2/LAT/CLEC7A/CD86/POU2F2/BCL2/DPP4/SPI1/MFNG/ELF4/LILRB1/DOCK8/PTGER4/P2RX7/ADRA2C/IL10/PSMB10/BATF2/TLR3/PTPRC/PIK3R5/IL7R/CHGA/SELPLG/PYCARD/PLEK/CORO1A/IRF1/NFAM1/PTPN22/FLT3LG/PIK3R6/APBB1IP/KLRK1/TNFSF8/FZD9/CD180/BTK/SEMA4A/AMICA1/UNC13D/IL18R1/PIK3CD/MICB/NLRC3/IL2RB/RIPK3/IL7/CXCL10/VAV1/IKZF1/KIT/CCL3/GAPT/SPN/P2RY12/TSPAN32/ITGAL/PRF1/GP1BA/IL23A/NR4A3/IL18/PRKCB/IL21R/BATF/CD8A/EBI3/BLNK/EOMES/CD79B/WNT4/CD3E/CD6/CD2/LCK/CRTAM/CD80/P2RX1/RHOH/CD1C/CXCR2/CD7/UBD/CD24/SLAMF6/ZAP70/THEMIS/SLA2/BCL11B/ITK/CLEC4E/SLAMF1/LAX1/CD244/HSH2D/CD3D/PRKCQ/CCR7/TREML1/CCL21/BANK1/IKZF3/LY9/CD3G/CD79A/ZNF683/FUT7/CD40LG/MS4A1/CCL19/FLT3
GO_INFLAMMATORY_RESPONSE	GO_INFLAMMATORY_RESPONSE	GO_INFLAMMATORY_RESPONSE	275	-0.621260680197365	-2.10128250014971	0.003584229390681	0.0586215078740649	0.0512295688079364	1552	tags=37%, list=10%, signal=34%	KLRG1/ICAM1/AOX1/FOLR2/HMOX1/RPS6KA4/CD40/SYK/TNFRSF1B/LYZ/ADORA2A/VNN1/ITGB2/F11R/SIGIRR/ADAM8/OLR1/FCER1G/HAVCR2/HLA-DRB1/LAT/CLEC7A/TNFAIP3/ZC3H12A/C3/P2RX7/SERPINA1/IL10/TLR3/GPR68/PYCARD/BMPR1B/HLA-DRB5/SIGLEC1/IL1RN/ALOX5/IL6R/NFAM1/NFKBID/ASS1/IL2RA/S100A9/HCK/CD180/UNC13D/PIK3CD/LY75/SELE/CXCL3/LY86/AOAH/CXCL10/KIT/CCL13/CCL3/PSTPIP1/CXCL9/MMP25/TLR9/ITGAL/IL34/IL23A/GBP5/CXCL11/IL18/MYLK3/CXCL2/MEFV/BLNK/CD6/ELF3/CCL14/S100A8/TNFRSF9/CD27/CXCR6/P2RX1/TACR1/CXCR2/FFAR2/CCL18/ZAP70/TNFRSF18/TLR10/NLRP6/CCL3L1/CXCR3/SELP/PRKCQ/TNF/CCR7/CCL21/NLRP2/CCR4/CCL22/IL18RAP/CD40LG/XCL2/CCL19/CCL17/IL24
GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	80	-0.724715491607166	-2.09973640851625	0.0026246719160105	0.0558683155000655	0.0488235430457146	1893	tags=56%, list=12%, signal=50%	CD44/ICAM1/TRIM34/HLA-C/IRF9/TRIM22/HLA-E/GBP1/OAS1/EDN1/TRIM21/IRF7/IRF5/HLA-DRB1/IFI30/HLA-DRA/DAPK1/TLR3/OAS2/HLA-H/HLA-DRB5/FCGR1B/IRF1/ASS1/HCK/HLA-F/IRF8/CCL13/CCL3/STAR/GBP5/OASL/HLA-DQA2/CIITA/CCL14/HLA-G/IL12RB1/CCL18/CCL3L1/CCL21/XCL1/CCL22/XCL2/CCL19/CCL17
