TCGA-GJ-A3OU-01A-31R-A38B-07	TCGA-G3-A7M9-01A-23R-A352-07	TCGA-ED-A627-01A-12R-A311-07	TCGA-DD-AACB-01A-11R-A41C-07
ENSG00000121879	2.02107600244	2.57243514299	1.85425952482	1.03981297167
ENSG00000121892	7.18386664513	11.2967327568	5.57300691958	3.64345754914
ENSG00000121895	3.12146410643	0.188567589567	3.25047382838	0.938134395208
ENSG00000121897	3.76096399909	7.11652178301	2.89577971229	3.8599813821
ENSG00000121898	4.67065884578	0.673886259922	5.93515806311	0.190793251563
ENSG00000121900	15.7491078401	11.4277607581	11.1228252249	11.8975567837
ENSG00000121903	0.254498279009	0.600027975073	0.235896453295	0.213466225044
ENSG00000121904	0.0431518743013	0.310419411365	0.0306496637132	0.00189104581509
ENSG00000121905	0	0.745914832505	0.0099825275174	0
ENSG00000121931	2.60401008494	7.56535090371	2.05283882778	2.18094872656
ENSG00000121933	3.57744475166	0.725929640639	1.30699679552	0.237273135266
ENSG00000121940	2.51452502668	3.95418756098	2.76267052339	2.4209310239
ENSG00000121957	0.517066092288	3.34485185188	0.267489583813	0.555374635296
ENSG00000121964	1.06070828545	1.62984960318	0.952921137055	0.518842242411
ENSG00000121966	61.9070908628	16.2517075045	105.327901086	10.482892585
ENSG00000121988	0.370509288256	1.00310556081	0.357601186516	0.49723695997
ENSG00000121989	1.35287225178	4.38734544023	1.84660391855	1.9272633927
ENSG00000122008	1.54301146577	1.01403317211	1.65026474345	0.625999926582
ENSG00000122012	0.0224622026102	0.028264583641	0.0115668844371	0.00285464905758
ENSG00000122025	0.441739008505	0.0602312014335	0.611692034805	0.04953457879
ENSG00000122026	63.1170035447	122.704874045	48.2077736889	209.235672316
ENSG00000122033	16.146475816	25.5613843635	15.1512847254	33.6717093295
ENSG00000122034	35.6782740148	52.7785944918	23.6502442777	70.7423358014
ENSG00000122035	3.69328403972	35.5765991852	3.92853641883	8.09764798347
ENSG00000122042	9.98983302068	8.84853031706	11.6603663327	5.93669591683
ENSG00000122043	0.107926247535	0	0.0396974945815	0.0228599992441
ENSG00000122068	5.329440691	6.71794588922	6.25604812926	4.06038594424
ENSG00000122085	1.82690531951	2.96895813753	1.56393801656	2.35976011114
ENSG00000122121	4.50806908085	3.4456746122	5.23002014756	1.2655164953
ENSG00000122122	16.3241335657	1.40582899616	6.11432203891	6.3706627034
ENSG00000122126	5.40911760783	11.1308571986	4.06858905272	3.89760020336
ENSG00000122133	0.130070674757	4.51631337206	0.0273386688957	0
ENSG00000122136	0.0264359464771	0.245109165129	0.019447370144	0.067193187602
ENSG00000122140	17.7083290336	74.0336118141	21.1819429651	12.9734392301
ENSG00000122145	0	0	0	0
ENSG00000122176	13.100648751	19.4173851491	23.7962133819	2.29250570063
ENSG00000122180	0	0	0	0
ENSG00000122188	0.878619099174	0.229397039159	1.1373245305	0.493884636577
ENSG00000122194	104.716248016	55.6533037486	308.542421717	111.241270992
ENSG00000122203	20.2172510425	20.9824673608	25.7832479557	16.6882137245
ENSG00000122218	32.7791398463	83.2344629153	27.8386919214	32.0988283224
ENSG00000122223	1.80621267911	1.2901475762	1.12002421359	1.24988266081
ENSG00000122224	0.782258153882	0.139328888228	0.586360178245	0.248536679652
ENSG00000122254	7.42593347659	0.563233574842	0.381482001673	0.4481437395
ENSG00000122257	2.97227287117	4.62341570947	3.54240594841	2.7758934895
ENSG00000122299	4.36037699211	5.07001172331	4.20480395617	3.10554834276
ENSG00000122304	0	0	0	0
ENSG00000122335	0.892160309792	1.05869590371	0.99678456754	0.456622881328
ENSG00000122359	26.4081907518	13.9583234454	22.693182595	18.9163069981
ENSG00000122367	0.198301277364	0.0723652133717	0.139924352531	0.0462884166839
ENSG00000122375	0	0	0	0
ENSG00000122376	6.73209262746	10.9753666854	6.36269172229	15.9051597287
ENSG00000122378	29.8311734693	16.4384792387	13.857778383	26.810298273
ENSG00000122386	5.86732784275	9.03095777168	3.88121098311	6.5871529324
ENSG00000122390	6.64538468426	11.0423004627	5.40320986632	8.92034547556
ENSG00000122406	161.357333492	565.504500863	163.712605016	478.038748871
ENSG00000122417	0.870173939453	2.40039647253	1.14349037475	0.17643606684
ENSG00000122420	0.240716284808	0.73257170715	0.387891287742	0.00728377574557
ENSG00000122432	0.0439667002435	0.223237476676	0.107812380185	0.065188508829
ENSG00000122435	1.43814619064	9.18676030329	1.79853118688	1.57846275932
ENSG00000122477	0.217117326365	1.32107807685	0.179685495313	0.275927424326
ENSG00000122481	1.81298307813	5.14580845662	2.87799491746	3.72461127946
ENSG00000122482	2.28462341973	6.58632566851	3.99124791721	2.83120669754
ENSG00000122483	0.594740746521	1.85187306209	0.388118826839	0.377918439483
ENSG00000122484	0.546907329539	1.24108856643	0.666681079519	0.755137440903
ENSG00000122490	14.9229880663	11.722035038	30.4765934631	20.693431331
ENSG00000122507	1.07721254447	1.60300207025	1.5784672228	0.709438581868
ENSG00000122512	1.13945914424	2.61393729835	1.40883745633	0.636815924064
ENSG00000122515	11.6257504826	6.5705888543	9.18609075868	3.62585939775
ENSG00000122543	0.0974190046861	0.0430119448424	0	0.0412688928661
ENSG00000122545	10.7282848451	9.78508166843	10.47526973	3.69871901126
ENSG00000122547	5.71900005558	4.84332069309	6.4624168691	0.715475057835
ENSG00000122548	0	0.0125330159148	0	0
ENSG00000122550	2.37063021876	4.3580243055	2.01396150546	0.996153745719
ENSG00000122557	10.2210523117	10.2418781587	10.3968300874	3.93496223587
ENSG00000122565	22.8085996854	49.4225318485	17.9780523985	16.8164380477
ENSG00000122566	67.7641825334	147.493018087	53.3106907482	58.2036194466
ENSG00000122574	1.92886952197	0.867359093488	1.14368492798	0.0339677350681
ENSG00000122584	0	0.0991155720216	0	0
ENSG00000122585	0.205345017478	0.543977343674	0	0
ENSG00000122591	1.48699874233	2.43237754371	1.38861921835	0.274704696068
ENSG00000122592	0.0336178398585	0.91283085595	0	0.0427238310219
ENSG00000122641	2.94495461006	0.660414949168	3.62303059881	0.0774969756637
ENSG00000122642	10.7965632613	11.4072003875	10.3989263514	2.52370854324
ENSG00000122643	5.97123927721	5.04056156586	3.11812663423	2.29035857299
ENSG00000122644	5.64477611651	5.28096334631	3.54416169681	9.49752403304
ENSG00000122674	0.428516374523	1.66659749084	0.735546652828	0.443144871056
ENSG00000122678	3.07688022289	5.63467021928	2.88804065327	2.6400318717
ENSG00000122679	23.0983850774	1.692747598	40.6696705525	6.40035123896
ENSG00000122687	8.58137044725	25.7223230832	5.77450768525	6.98067024402
ENSG00000122691	0.438553237032	3.36208272444	0.351946700609	0.0675567513323
ENSG00000122692	7.12804726003	17.101578258	7.4511115988	9.00577405773
ENSG00000122694	19.3942583627	2.40134772907	10.8972113195	2.34899025948
ENSG00000122696	1.97188310752	3.59129029172	1.31964156595	0.78312587375
ENSG00000122705	65.8089198797	106.098547717	29.8404777719	56.2887351407
ENSG00000122707	2.25704819459	0.174637745941	2.22589226111	0.147680511246
ENSG00000122711	0.0826224382251	5.96432301814	0	0.0525010991814
ENSG00000122728	0	0.0633277540537	0	0
ENSG00000122729	20.7915237406	19.7639744221	21.5615142165	8.52598392985
ENSG00000122733	0.060421122466	0.378605744658	0.143602084304	0.0177201370366
ENSG00000122735	0.0149474618532	0.306878030809	0.0549798403517	0.037992496669
ENSG00000122741	5.20498010152	6.95744039304	3.44516162113	3.01225983916
ENSG00000122756	0.268767543009	8.89986618056	1.99599479151	2.11446871265
ENSG00000122778	0.347855956219	1.82860470742	0.324669517526	0.00552598678114
ENSG00000122779	4.63425609975	14.8897904687	3.55999682298	9.48578680116
ENSG00000122783	4.67132762932	8.48747489069	3.30942268115	2.91669703567
ENSG00000122786	29.2930161598	16.7840885177	48.5602946554	6.26854483387
ENSG00000122787	1.33646401773	13.1087836655	18.5514833084	0.721571848109
ENSG00000122824	0.197304313288	0.792726477095	0.774107586646	0
ENSG00000122852	0	0.00730027297202	0	0
ENSG00000122859	0.0785393526151	0.117032501083	0.0144441949761	0.0249532840586
ENSG00000122861	13.4812931881	5.33756365014	6.21184600974	1.95539009127
ENSG00000122862	154.531455145	21.8822211715	140.413487461	36.9531138273
ENSG00000122863	1.60089568217	1.81753545058	2.20708957105	0.246310752257
ENSG00000122870	1.8343464204	4.66867848368	15.6363369006	3.03162078573
ENSG00000122872	0	0	0	0
ENSG00000122873	13.9579576669	13.7782750857	8.47322665934	12.8473515808
ENSG00000122877	3.74979102667	0.916717579639	3.86836606727	0.38161140511
ENSG00000122882	5.64239319791	14.7919093241	5.57390005558	5.74590142107
ENSG00000122884	37.2462913177	54.5350854433	25.2729421032	33.1812039077
ENSG00000122912	2.48568257433	4.02734901686	2.80262110562	2.29344149038
ENSG00000122952	5.44213640307	37.4036792134	2.92528355782	8.92324401108
ENSG00000122958	15.1192109152	20.3071396337	11.4456692358	16.0747026045
ENSG00000122965	5.22345147724	10.7957071409	3.87284244837	6.52216040003
ENSG00000122966	0.463566210658	2.80228510059	0.667013927097	0.412651496559
ENSG00000122970	0.597818455594	2.4189352883	0.959003819137	0.784256248157
ENSG00000122971	20.4774159216	20.9201783204	48.4045483534	34.6209854111
ENSG00000122986	5.29655083178	3.10992222448	1.35267849351	1.16376487475
ENSG00000123009	0.522078015451	0.734735444264	0.576093109772	0.663492151973
ENSG00000123064	16.1603713429	23.7159574039	13.4777802121	14.1166995806
ENSG00000123066	2.56736921823	4.78111723722	2.24156529554	1.17762182109
ENSG00000123080	2.82552303887	6.01824998937	1.6173319221	7.54392376501
ENSG00000123091	15.3174378668	19.6352696927	24.8599308076	19.4004510177
ENSG00000123094	0.978716405656	3.26906587791	2.49385784834	0.0991450078779
ENSG00000123095	8.20517406845	2.52441331391	1.90798010558	0.487031473257
ENSG00000123096	1.2001632901	0.364627283179	1.46274103037	0.115777970076
ENSG00000123104	8.56297005707	1.81034745727	7.06466369297	14.8222585593
ENSG00000123106	2.37725643393	3.56434592577	2.32646811377	0.979718587378
ENSG00000123119	0.134919037701	0.66456408161	0.179894243548	0.0857321319966
ENSG00000123124	37.1064724718	12.35507254	16.4842551403	43.8246462213
ENSG00000123130	6.83737517471	4.11332621941	5.82943206202	3.80373897054
ENSG00000123131	74.1421388605	70.9516367442	53.4355103455	90.7263663907
ENSG00000123136	13.6143059049	39.0010809858	7.27205032902	16.9174948156
ENSG00000123143	38.009909184	41.8849310345	20.6907605117	48.2757523594
ENSG00000123144	68.9698758882	116.240486553	54.0543398366	90.394535185
ENSG00000123146	26.8568979102	9.47509509571	15.5397423457	4.00647184076
ENSG00000123154	2.98795645559	8.22621670511	1.65065322385	3.72455255481
ENSG00000123159	16.2470325653	25.8158467934	13.9842709876	17.8870535437
ENSG00000123165	0	0.0249032276332	0	0
ENSG00000123171	0	0.0155591035256	0	0
ENSG00000123178	3.16283146232	4.67681496542	5.42105341125	6.692381132
ENSG00000123179	12.8243243715	50.8876039908	27.7590464944	69.0147949179
ENSG00000123191	1.73234977854	6.05076248218	2.81063608101	2.20661405088
ENSG00000123200	3.56110355249	7.96598817134	5.0728744464	2.36486636506
ENSG00000123201	0.133091316747	0.361385089277	0.00979074496904	0.0253712208359
ENSG00000123213	4.59258649201	2.40250863263	2.58697273558	2.45882385731
ENSG00000123219	0.66416023974	2.05818939031	0.36874234299	0.143330922904
ENSG00000123240	26.2550727398	15.6990082712	24.4320437535	27.8067197734
ENSG00000123243	0.591031715605	1.92287034137	1.87502002709	0.0352088995741
ENSG00000123268	5.05489407541	8.91441827443	5.65624321003	3.97506709436
ENSG00000123297	8.86321924987	20.6804322362	8.96761355942	8.02350508698
ENSG00000123307	0	0.031684994531	0	0
ENSG00000123329	3.94697394917	1.27732137194	3.06637271682	2.49799554057
ENSG00000123338	11.5224849997	1.0689174605	3.14371987479	2.13221055237
ENSG00000123342	5.8291261982	2.94513981226	4.27538278009	0.867212077488
ENSG00000123349	61.4209339083	76.0398247035	41.5262571514	85.2297873592
ENSG00000123352	3.1164966271	9.37026537324	1.90906644337	2.51996065352
ENSG00000123353	13.0376443339	10.8886039442	6.76888902448	15.0172948344
ENSG00000123358	1.59253475515	1.8861813849	25.8282402306	0.315352044404
ENSG00000123360	1.02494989231	1.21431674995	0.550494853319	0.288459701672
ENSG00000123364	0	6.11447725013	0	0.0141707465393
ENSG00000123374	4.07275151383	15.6643891902	4.7263601895	3.54467359619
ENSG00000123384	29.5806963399	21.9817601978	33.5949171075	24.1580838809
ENSG00000123388	0	3.80328346823	0	0
ENSG00000123395	6.90851688374	13.98325184	8.59250346768	4.57237143993
ENSG00000123405	0.131312453461	1.50013956835	0.104648748373	1.89131541741
ENSG00000123407	0	4.04536691665	0	0
ENSG00000123411	0.7302037108	1.13013758716	0.434989223088	0.413561831213
ENSG00000123415	4.52371533987	19.1574390619	3.51537081409	4.77708355214
ENSG00000123416	50.3611733324	103.252544426	24.3796672263	24.6902063464
ENSG00000123427	3.18053476552	2.89486499653	2.22086885802	2.06425001673
ENSG00000123444	1.33369430037	2.14585576788	1.55293905817	1.00865073588
ENSG00000123447	0	0	0	0
ENSG00000123453	12.0840157063	24.7915473578	19.8402753905	9.73068907667
ENSG00000123454	0.527839006577	3.01021367956	4.59488446146	0.186337113954
ENSG00000123472	4.83526825725	9.79275230793	10.1284109823	11.4432235497
ENSG00000123473	0.407616116165	1.75223973459	0.305311174895	0.532154194446
ENSG00000123485	1.68992185674	15.0832905847	0.483746334128	2.02186253456
ENSG00000123496	0.182775467586	13.8764046603	0.696732534051	0.0422333565371
ENSG00000123500	6.54906236953	0.473582252227	3.03128237713	0.0179956597823
ENSG00000123505	7.77754916171	11.0871000441	7.13328028915	3.76066929132
ENSG00000123545	7.31813608745	12.341921962	7.41016773068	5.866811806
ENSG00000123552	0.691294582501	1.58683143769	0.597416640602	0.247357060508
ENSG00000123560	0	0.0412144729783	0.0621304760539	0
ENSG00000123561	76.8680443506	13.8827008443	90.524928267	35.3367602309
ENSG00000123562	54.1371045739	84.4307584347	56.9761089395	71.4463032266
ENSG00000123569	0	9.74706479811	0	0
ENSG00000123570	0.115336338526	0.549010523282	0.228024047051	0.0916107760529
ENSG00000123572	0.0112890576829	0.0299057249421	0.0519043463051	0.0143469001837
ENSG00000123575	4.21730098119	5.58120504501	3.6781269889	3.24156444692
ENSG00000123576	0	0.442836023421	0	0
ENSG00000123584	0	3.44247309812	0	0
ENSG00000123594	0	0	0	0
ENSG00000123595	9.34968128772	8.04877071024	9.16419479906	8.53771178817
ENSG00000123600	1.10762784442	1.87028949914	0.891760567182	0.77028712164
ENSG00000123607	1.24012575029	3.03121802633	1.69274161427	1.13875427383
ENSG00000123609	8.47015321663	5.56327371175	6.07107777622	10.5671134782
ENSG00000123610	2.90879122288	0.249300392145	0.352442016491	0.0652356913197
ENSG00000123612	0.052889143164	0.340540465963	0.110237719048	0.0261392095761
ENSG00000123636	0.889973859992	0.548998805057	1.0879166274	0.343862869336
ENSG00000123643	3.46815378516	6.58809892119	1.06494690478	1.11172957928
ENSG00000123684	21.1620487634	12.0933614009	9.83934818988	9.6541162031
ENSG00000123685	1.25477688896	1.74774670086	0.842480432371	0.873263767659
ENSG00000123689	88.0097837439	38.8025356631	182.457202867	20.2208044122
ENSG00000123700	1.01733599299	0.564669634854	0.712756402623	0.714173101721
ENSG00000123728	9.172053702	12.9917380944	9.83142482489	5.46136373393
ENSG00000123737	3.53848875268	7.01893585493	3.38355343967	3.1267296525
ENSG00000123739	4.02058990419	5.63690130693	5.57707276688	2.39719536832
ENSG00000123810	2.91526618278	3.98376894601	3.59445328597	2.24382357322
ENSG00000123815	4.56856315853	5.72196805585	4.89999311671	4.12303912751
ENSG00000123836	1.32477872412	3.15500229086	0.728972187446	0.548859681763
ENSG00000123838	174.036770381	65.0260255968	486.686220418	367.579272991
ENSG00000123843	57.7782678827	24.2006813596	43.3730002128	71.9802677799
ENSG00000123870	0.359523660468	0.326288740766	0.440800666792	0.0169224834227
ENSG00000123892	2.13927257799	1.29464485991	0.922535450871	0.421872313695
ENSG00000123901	0.0189286809666	0.217289675579	0.0139247166888	0.02405585161
ENSG00000123908	2.61421506619	3.05128632899	1.12600678466	3.27244361566
ENSG00000123933	11.7747158874	11.354860923	8.00020942303	10.4106600128
ENSG00000123965	2.98449539937	1.90719631394	2.81180328868	0.332710454115
ENSG00000123975	53.0654403079	139.786996414	11.7046519342	27.5581952388
ENSG00000123977	0.00921157084882	0.0061005690605	0.00677641059909	0
ENSG00000123983	26.9279764025	11.6600867402	10.1929092848	16.6746391613
ENSG00000123989	36.2569872944	43.4680715133	36.5682573119	33.5474510195
ENSG00000123992	15.2779778942	18.8152091155	12.9310633385	15.5939576593
ENSG00000123999	0.0308243437531	21.6287515267	0.0340134836631	0.293802500268
ENSG00000124003	0.128900464216	0.273175100068	0.398262841632	0.131052362079
ENSG00000124006	6.08604393441	30.4130207547	8.06299580768	12.768271691
ENSG00000124019	2.05244776436	0.348662768923	0.606191168317	0.0969661645429
ENSG00000124067	4.67874199801	4.73307629242	8.85977467464	3.16544045932
ENSG00000124074	4.49788041643	7.80771960606	4.68132099783	2.51205707259
ENSG00000124089	0	0.016506429017	0	0
ENSG00000124091	0.026179784205	0.104028889851	0.0481473165871	0
ENSG00000124092	0	0.256530022286	0.0044523325016	0.00769169329405
ENSG00000124097	0.254882427355	0.365736788848	0.343753671633	0.161960938041
ENSG00000124098	19.6532379238	15.126737048	24.9148593502	13.0450774216
ENSG00000124102	5.99349180996	25.8936380597	0.137783100777	0.0595073117238
ENSG00000124103	0.0475242520661	0.283266000862	0.0699215911597	0.0301985214289
ENSG00000124104	1.80072617024	4.00897560467	2.37075208049	1.68047418939
ENSG00000124107	55.8936635745	88.8944318292	58.0582962952	0.633712932065
ENSG00000124116	0.0898712259446	0.3273557748	0.0413206076656	0.128491255626
ENSG00000124120	2.84213446039	5.99734524951	3.49875968712	2.31049556244
ENSG00000124126	14.9468047552	2.95271503401	7.12152540899	3.20924952461
ENSG00000124134	0.0357217328774	0.224746416065	0.0131391883785	0
ENSG00000124140	0.206217247559	0.817393551017	0.0701904284463	0.129081649867
ENSG00000124143	0.0591933524561	0.274414861868	0.391905594394	0
ENSG00000124145	85.5090063022	161.132588909	217.098472675	48.6718341655
ENSG00000124151	4.85556787936	4.96411697999	4.28634666321	3.06087281952
ENSG00000124155	47.8148096278	61.5199776221	46.4791826056	68.2330492265
ENSG00000124157	0	0	0	0
ENSG00000124159	0.0219031514387	0.420669722398	0.0161128595761	0
ENSG00000124160	8.19755712475	20.3101869236	6.86991033403	8.86117465109
ENSG00000124164	3.70868981543	7.25185047175	3.66522573307	4.62891552384
ENSG00000124171	1.18337499387	2.51016472346	1.4887484447	1.14064914552
ENSG00000124172	52.0164017967	52.3524677874	23.7409139357	68.7049294566
ENSG00000124177	1.46697232825	3.92034115981	1.91914126856	1.23235236191
ENSG00000124181	5.67065848173	13.2954700613	4.15920953646	3.90049210983
ENSG00000124191	2.6992389111	2.14848868261	2.04733803268	1.21448090306
ENSG00000124193	18.0352208492	45.3732659649	24.8602426714	22.6736850243
ENSG00000124194	0.00798154720815	0.126863000681	0.02935777295	1.47080627337
ENSG00000124196	0.129425328381	0.0214287054544	0	0.164482485579
ENSG00000124198	6.97109850056	9.20552751129	5.3037598356	3.90379274291
ENSG00000124201	6.20766970503	4.44259049649	5.79445428885	3.74237278417
ENSG00000124203	0.370614877887	0.0418593491278	0.458626229935	0.094930741225
ENSG00000124205	0	0.535116831534	0.0222899577052	0.0256715655063
ENSG00000124207	16.8077521516	48.1603388128	12.1761826854	26.8993250158
ENSG00000124208	0	0.00649001416555	0	0
ENSG00000124209	3.51504416348	4.77531258125	3.54906860227	2.69212744571
ENSG00000124212	5.86453444521	2.03015762887	9.97857494466	0.221560473047
ENSG00000124214	40.9618597994	58.6525756498	47.8238193065	42.3535369483
ENSG00000124215	0.0564040444668	0.0124516138166	0.0795285112394	0.00597350710936
ENSG00000124216	4.24652869774	2.06947150985	13.6509465175	0.875703387413
ENSG00000124217	1.24875417209	4.63969663691	1.33513470711	2.4880955699
ENSG00000124222	8.33469036522	17.917532848	6.86024193477	8.26912389993
ENSG00000124224	0.408869875899	0.856835508714	0.560742666408	0.0890776405525
ENSG00000124225	5.70258039461	3.45504029615	13.7983988489	0.3299748743
ENSG00000124226	16.9357168662	26.5675990794	12.5226648319	17.744863916
ENSG00000124227	0	0.0344758555962	0	0
ENSG00000124228	7.23834332637	24.080257419	7.57567189981	11.9800639029
ENSG00000124232	0	0.187801701983	0.00719334501887	0.0248539405462
ENSG00000124233	0	0.0430637041021	0	0
ENSG00000124237	0	0.0891306055015	0.0495023967301	0
ENSG00000124243	0.67338975994	0.828225258882	0.314522678947	0.575054239194
ENSG00000124249	0.135139663292	0.199652213382	0.611780293563	0
ENSG00000124251	0.0977608257551	0.229547958264	0.039227392672	0
ENSG00000124253	17.2707794528	22.6161461036	263.597954073	8.46937661392
ENSG00000124256	0.694808082265	0.0960029792005	0.786918673348	1.05452901601
ENSG00000124257	0.519168664481	1.9804669822	0.504136822041	1.84742530402
ENSG00000124260	0	2.54291246996	0	0.213191769425
ENSG00000124275	3.40109964775	8.79503588179	4.27295653511	2.33026346865
ENSG00000124279	2.09936761656	7.22733156766	2.24004842718	2.22334896393
ENSG00000124299	55.555907827	67.2417518808	37.3455095441	20.9962466572
ENSG00000124302	0.0265572122866	0.158292976563	0.0781463130556	0
ENSG00000124313	1.42422237704	0.498597528951	1.0305877098	0.147956272039
ENSG00000124333	16.7048815175	17.3763741473	15.9627689235	13.8141081146
ENSG00000124334	0.205005275037	0.0928948073912	0.103186006283	0.0137123477894
ENSG00000124343	0.42854060605	0.574071465697	0.171955693905	0.049510769812
ENSG00000124356	3.70973459674	6.45011550092	3.26347990789	5.04464770536
ENSG00000124357	9.74502582158	4.5225314183	4.75762614789	5.31211481423
ENSG00000124370	4.05928516078	5.2885622821	10.0599904557	8.92221266064
ENSG00000124374	0.66263748115	2.47064885654	2.42782096261	1.12647843385
ENSG00000124380	7.88555813931	12.7492320164	9.93323796505	8.73862910884
ENSG00000124383	4.88547378946	10.9548008698	5.85240575799	9.25073187472
ENSG00000124391	0.0195921227698	0.0129753220119	0.0144127717818	0
ENSG00000124399	0	0.137638223496	0	0
ENSG00000124406	0.738223628331	0.466536919716	0.864293989092	0.352585737069
ENSG00000124422	17.4891725733	29.0655618057	11.2484125944	19.6341001087
ENSG00000124429	0.502932563284	0.319755217652	0.626495894879	0.55393937111
ENSG00000124440	0.112963063611	2.56285627718	0.434495741076	1.42740773682
ENSG00000124444	3.01143478088	3.51588360621	2.71207292054	3.76795306127
ENSG00000124449	0	0.0100805459462	0.011197302697	0
ENSG00000124459	1.38993021391	4.87953037269	1.64231779199	0.773784695561
ENSG00000124466	0.525549554458	2.05992895029	0.244593720088	0.163568331233
ENSG00000124467	0.0198172645229	0	0.102048767244	0
ENSG00000124469	0	0.0752667914336	0	0
ENSG00000124479	0.368487960987	0.234277827227	0.0542149816889	0
ENSG00000124486	7.4984212173	8.18908983368	8.15250972414	5.58982158568
ENSG00000124490	0	5.37496303611	0	0.0226190506355
ENSG00000124491	6.7803073351	0.530303347242	2.46215316393	3.18465622732
ENSG00000124493	0	0.0966000783307	0.00243867635425	0.00631945745975
ENSG00000124496	1.57241228464	1.93231106576	0.776295151412	0.213155005885
ENSG00000124507	0.899273136662	0.163780037112	0.161250942209	0.657142944778
ENSG00000124508	3.56827430731	1.2584926656	2.01920725018	3.81030953327
ENSG00000124523	2.48060735957	4.26900158247	6.10148887912	5.30171319012
ENSG00000124532	4.17395423312	10.0323329317	4.68130365384	6.10056021908
ENSG00000124535	8.65508932837	23.2465527798	7.76655832216	22.9908501864
ENSG00000124541	12.8492085168	27.3409744141	6.48729804309	21.5607203901
ENSG00000124549	0.717966636403	0.578298018278	0.433000794381	0.164403729302
ENSG00000124557	0	0.0618064561466	0.013730716606	0.189765631031
ENSG00000124562	43.3084564231	110.720627618	34.03844109	153.314227851
ENSG00000124564	1.18023187425	0.36841394269	0.381577531389	2.91385482852
ENSG00000124568	2.59072275476	2.52987674008	2.61567128436	26.0541584927
ENSG00000124570	21.5043371528	24.3668261177	15.2100641292	21.7674952751
ENSG00000124571	3.96925096211	14.1556439058	2.69138640922	6.18461962652
ENSG00000124574	2.48683010651	4.74607517663	1.8466268004	1.39330889368
ENSG00000124575	0.0405668728222	0.188064239311	0.0895279832754	0.154665400291
ENSG00000124587	11.2733936717	23.8402462794	5.87906393747	42.9515408604
ENSG00000124588	3.38245167611	7.95105459972	2.30427275175	3.27374651227
ENSG00000124593	1.05560817759	2.73647774108	1.30460201215	1.84749011975
ENSG00000124596	2.33602499417	7.05514585436	2.93115962291	6.03757006557
ENSG00000124602	4.82456023207	10.7038297022	8.91088918231	7.65327407091
ENSG00000124608	3.90993676137	11.4693182282	3.26012672462	4.36985533247
ENSG00000124610	0	0	0	0.10597444094
ENSG00000124613	0.128548481152	2.40226249821	0.250804292411	0.0213088863454
ENSG00000124614	68.6791721611	123.921342319	55.7159574651	253.85848174
ENSG00000124615	6.52723649488	8.90498556536	6.353614442	12.3367030092
ENSG00000124635	0.625669284833	0.16951233841	0.313819141376	0.686714377293
ENSG00000124641	3.70069379119	12.8875228607	3.47422106179	6.34760391457
ENSG00000124657	0.0573620749461	1.10169023902	0.0210989514726	0.619646731103
ENSG00000124659	8.79407464084	20.0188663678	6.6783665049	18.9951315996
ENSG00000124664	1.04456518295	0.317847935136	0.031152370356	0.0358784941114
ENSG00000124678	0.024516821506	0.0216490853653	0.0300593047295	0.0103858798744
ENSG00000124688	7.14240214782	17.483714975	8.47868098632	19.7795657077
ENSG00000124701	0.0704192979138	0.932735137503	0.103606667005	1.01426102641
ENSG00000124702	36.6924652182	133.226846853	34.2475797657	163.294488627
ENSG00000124713	4.13327996001	0.851251326284	36.4317090898	10.0252611983
ENSG00000124721	0.00179458899366	0.0558598170414	0.00132017351625	0.0547364498672
ENSG00000124731	0.486802473867	0.839055836925	0.601444400466	0.0872471488822
ENSG00000124733	50.1399842814	111.728365078	31.4462725168	114.326277872
ENSG00000124743	0.127019590299	0.364526794248	0.13150932734	0.173382526045
ENSG00000124749	0.129781897172	10.6604479376	0.426820043465	0.489955863991
ENSG00000124762	29.2409477462	13.7277205204	79.8983533943	5.45994218011
ENSG00000124766	6.8017146543	13.6605525152	10.0174330943	5.24630536062
ENSG00000124767	39.9404664927	111.929954804	34.1816469819	82.1020760607
ENSG00000124772	1.41498289767	0.365162633764	1.29504087929	1.11441231624
ENSG00000124780	0.273658296773	1.40046258713	0.613093565027	0
ENSG00000124782	2.74027415523	5.36768330971	3.08483937087	2.05767551327
ENSG00000124783	15.6620299493	16.8192963144	10.4463513343	22.5788589203
ENSG00000124784	4.57386791479	15.7758831268	4.15678675267	7.0750461794
ENSG00000124785	3.67893441751	33.0343560979	2.43317676196	0.589960805234
ENSG00000124786	9.10277344675	14.6024043196	9.70974339157	11.0221353024
ENSG00000124787	2.20326501934	6.64830501564	2.7655111898	4.2350886673
ENSG00000124788	1.75998271728	2.31164093443	1.62381943051	1.70772666155
ENSG00000124789	5.86052052867	10.7239121331	6.18669543333	5.41513576124
ENSG00000124795	18.9017441644	26.2383712688	14.6340992098	31.3044756262
ENSG00000124802	3.43649738789	6.74277049322	2.86761487199	4.49770213889
ENSG00000124812	0	0.0178929690544	0	0.0171678594323
ENSG00000124813	0.982815687901	0.353840452492	0.283862284863	0.226334084313
ENSG00000124818	0.00532050754226	0.102185132449	0.00391398430231	0
ENSG00000124827	0	0.0293207194665	0	0
ENSG00000124831	9.35999548662	4.19772872868	8.18823341264	5.81638595337
ENSG00000124835	0	0	0	0
ENSG00000124839	3.62079059357	10.8562400577	15.250267425	21.9955347274
