id	fc	log2fc	pvalue	padj
NENF	2.75215647996385	1.4605625	1.20730800305221e-68	4.70002436847792e-66
MEA1	2.64394992446973	1.40269485294117	1.44180038629678e-68	5.49596284751506e-66
SNRPC	2.75460525136947	1.46184558823529	2.07948045315227e-68	7.76494976557696e-66
ADRA1A	0.160892515178184	-2.63583088235294	2.42388560178018e-68	8.86996697115441e-66
NTF3	0.399724305865957	-1.32292279411765	2.97106535459159e-68	1.0659133880973e-65
ECM1	0.216171213416332	-2.20975367647059	3.55228629359127e-68	1.24992658295845e-65
PET100	2.44402836579863	1.28926102941177	3.85588055925019e-68	1.3311518225019e-65
VIPR1	0.172313377906681	-2.53689338235294	4.42494959957793e-68	1.49932042265699e-65
ATOX1	3.25537451822065	1.70282352941176	1.00907946935417e-67	3.35693219104967e-65
FLAD1	2.42958441432464	1.28070955882353	1.50808321399307e-67	4.92739260114842e-65
PRCC	2.43556646336401	1.28425735294118	3.80817416710661e-67	1.22242390764122e-64
UQCC2	2.73875850390776	1.45352205882353	5.65468523818079e-67	1.78385820349989e-64
NDUFA1	2.50373966147075	1.32408455882354	7.04976314012414e-67	2.18626298601443e-64
ROMO1	2.65449513982282	1.4084375	7.59757257378351e-67	2.31687975637528e-64
BCAP31	2.88620303862696	1.52917279411765	1.24367150092464e-66	3.73040286105215e-64
GRN	3.12991032588302	1.64612132352941	1.5268695657786e-66	4.50598910404048e-64
AP1S1	2.46971674755591	1.30434558823529	1.70362634113151e-66	4.94781764502907e-64
RBM42	2.22030986069754	1.15076102941177	2.55447976438027e-66	7.30301816388528e-64
RSPO3	0.448358379082751	-1.15727573529412	2.84084288780914e-66	7.99675420280673e-64
PIGC	2.76514079486428	1.46735294117647	3.2646966552037e-66	9.05062950003971e-64
PIGT	2.73697239223831	1.45258088235294	3.71627136499637e-66	1.01487488306475e-63
ATP6AP1	2.54866007926135	1.34973897058823	3.89327532813934e-66	1.0475773335142e-63
BCO2	0.117900634076788	-3.08435661764706	4.81922032345308e-66	1.27793151098871e-63
UFC1	2.72838605521126	1.44804779411765	6.45892945336428e-66	1.68827188868866e-63
MRPS21	2.50855508372075	1.32685661764706	6.77629994430749e-66	1.74628112790133e-63
BMPER	0.450953777443663	-1.14894852941176	9.56146864288515e-66	2.42980821887319e-63
AATF	2.4174610530043	1.27349264705882	1.21623878415823e-65	3.04842753886893e-63
ATP5G2	2.22772867236048	1.15557352941176	1.51058892152661e-65	3.73503317529356e-63
ATP5J2	2.40251892291803	1.26454779411765	2.13930510396881e-65	5.2190487316423e-63
CTSA	3.22846696453746	1.69084926470588	2.7343616717319e-65	6.58297572469455e-63
NDUFS6	2.40216384859081	1.26433455882353	2.95086120933306e-65	7.01193604508662e-63
GPC3	44.2429291875457	5.467375	3.03880487414855e-65	7.12833497208924e-63
UQCRB	2.75200920214146	1.46048529411765	3.15396473275557e-65	7.30482186268717e-63
CDKN2AIPNL	2.43359975302875	1.2830919117647	4.82914324762001e-65	1.10448542502129e-62
H3F3A	2.67497560626039	1.41952573529411	6.40752643497138e-65	1.44738902692187e-62
LAMTOR2	2.31362987781463	1.21015808823529	7.7185451514804e-65	1.72227098337362e-62
CDKN3	5.56940056607275	2.47752205882353	8.56011014999333e-65	1.887040185716e-62
UBL5	2.20582731523762	1.14131985294118	1.8450812437429e-64	4.01898232342426e-62
H2AFV	2.24933154132172	1.16949632352941	1.94755972640092e-64	4.19229415458325e-62
AP3B1	2.20689559945372	1.14201838235294	2.3723027684756e-64	5.0472120645114e-62
STMN1	6.18795727336473	2.62946323529412	4.11889765127417e-64	8.66246785349005e-62
EIF3K	2.34587912215694	1.23012867647059	4.84910505267737e-64	1.00822812669134e-61
PDZD11	2.44803014511571	1.29162132352941	8.10920046187934e-64	1.66712405450569e-61
GABRD	2.47879627579392	1.30963970588235	9.02587499847967e-64	1.83496038719092e-61
UBE2T	4.39221455266221	2.13494852941177	1.35594615864853e-63	2.72634580931782e-61
ALG8	2.12365803165435	1.08655147058823	2.28084047614655e-63	4.53614545565799e-61
PXMP4	2.71126646994432	1.43896691176471	2.35886009615007e-63	4.63990206581555e-61
COX6B1	2.60582942038179	1.38174264705882	2.38372844830662e-63	4.63990206581555e-61
RFWD2	2.3395747493942	1.22624632352941	3.28977894393946e-63	6.3361142460274e-61
MAGED2	2.80208360168425	1.4865	3.42011928812665e-63	6.51853360571388e-61
CCNB1	5.5378123806276	2.46931617647059	4.94622631956583e-63	9.24400619224984e-61
TMCO1	3.12457092469859	1.64365808823529	4.95115377843627e-63	9.24400619224984e-61
TOMM20	2.66638670560013	1.41488602941176	8.53346561558039e-63	1.57713959967954e-60
HIGD1B	2.42989400382464	1.28089338235294	1.33770344934111e-62	2.44759600125943e-60
RABIF	2.19033377952575	1.13115073529412	1.38866176753046e-62	2.51567765945592e-60
BRMS1	2.27236541853667	1.18419485294118	1.4305985120535e-62	2.56624127206302e-60
RPN2	2.92039889909965	1.54616544117647	1.73378606135386e-62	3.0799110256885e-60
DPY30	2.19950132537666	1.13717647058823	2.5412616205383e-62	4.47090998759513e-60
SAC3D1	2.50643362503426	1.32563602941176	2.67331950449555e-62	4.65845018797668e-60
ENSA	2.23512100967441	1.16035294117647	3.03432554155301e-62	5.23764664469769e-60
TMEM9	2.49753925366403	1.32050735294118	4.21493296749074e-62	7.20753537440917e-60
CLN3	2.74433363195719	1.45645588235294	5.27079232689061e-62	8.92960066714051e-60
MAN2B1	3.1119045159807	1.63779779411765	5.42974236768934e-62	9.11449505519374e-60
ANAPC11	2.39818815501994	1.26194485294117	6.01258431120106e-62	1.00011141038223e-59
SMYD3	3.56663232566796	1.8345625	6.65213458385767e-62	1.0965234818094e-59
PMVK	2.20105447696419	1.13819485294118	7.55402172358948e-62	1.2340708524689e-59
NDUFA13	2.26185642203912	1.17750735294118	8.99964521782493e-62	1.45722573938533e-59
SCNM1	2.58944583731663	1.37264338235294	9.60154596141611e-62	1.54104812680729e-59
NDUFB9	2.82163834802026	1.49653308823529	1.07524466648223e-61	1.71076101414134e-59
CLEC1B	0.158687569782976	-2.65573897058823	1.20710199258701e-61	1.89801281652754e-59
LAMTOR4	2.19746762694167	1.13584191176471	1.21368256836488e-61	1.89801281652754e-59
COL15A1	3.66495152797704	1.87379411764706	1.78336565540001e-61	2.76527469464864e-59
MND1	2.72253803829044	1.44495220588235	1.92744066172229e-61	2.96356149475065e-59
COX6C	2.64614731774814	1.40389338235295	2.08171236235705e-61	3.17409092450391e-59
RPL30	3.01142959341613	1.59044852941176	2.69965196330093e-61	4.08227536962951e-59
HAMP	0.0247602401513291	-5.33583088235294	3.22327949245653e-61	4.83412662897354e-59
GMNN	4.11038080692136	2.03927205882353	3.46930622551584e-61	5.16080455351734e-59
DAP3	2.2060296872682	1.14145220588234	5.61250766755709e-61	8.28161716074936e-59
UBE2C	6.16329653775974	2.62370220588235	6.16299332309923e-61	9.02114310661973e-59
CDKN2A	5.77470129745821	2.52974632352941	7.95978101170695e-61	1.15587391405716e-58
COPS6	2.096679893562	1.06810661764706	8.48884561736864e-61	1.22299534063775e-58
CNPY2	2.04861241184509	1.03464705882353	9.37193950479007e-61	1.33967482124331e-58
CPQ	3.33838590678275	1.73915073529412	1.19294921360799e-60	1.69204587297561e-58
SNRPB	3.03589379889183	1.60212132352942	1.28623110178116e-60	1.81032080532999e-58
NEU1	3.30907151353338	1.72642647058823	1.35259544924896e-60	1.88919381182505e-58
TRMT112	2.32977587907915	1.22019117647059	1.40009176047581e-60	1.94071810162317e-58
TEX264	2.1281383034721	1.0895919117647	1.90050544585099e-60	2.61455249193501e-58
ERGIC3	2.04270085258393	1.03047794117648	2.21732460663243e-60	3.02764091996668e-58
BSG	2.72591196578336	1.44673897058824	2.65556964464519e-60	3.59918205837578e-58
IFI27L1	2.82176058883469	1.49659558823529	3.60772598593451e-60	4.85371782092969e-58
MT1H	0.0248033099888264	-5.33332352941176	4.5177517601108e-60	6.0336718215144e-58
ARPC1A	2.06125891774778	1.04352573529412	4.91711355278406e-60	6.51945120835434e-58
RPL37	2.55932086208895	1.35576102941177	5.51565439311245e-60	7.24022639098334e-58
TMEM101	2.31522231980972	1.21115073529412	5.53987918641126e-60	7.24022639098334e-58
EMC4	2.05966794011295	1.04241176470588	5.9822909842761e-60	7.76297717299999e-58
NR2C2AP	2.51325167201399	1.32955514705882	6.21110071489651e-60	8.00313449158179e-58
ADCK2	2.30808847841831	1.20669852941176	7.20180509471032e-60	9.21478516209194e-58
NDUFA2	2.14657527402371	1.10203676470588	8.63983911913852e-60	1.09779955807554e-57
SF3B4	2.78786705432216	1.47916176470588	9.16013340595928e-60	1.15588248916439e-57
BANF1	2.1104189319646	1.07752941176471	9.68203356095206e-60	1.21337101414205e-57
NEDD8	1.95266553034164	0.965444852941175	1.20101164189058e-59	1.49489183752871e-57
CDK5	2.32612745307114	1.21793014705882	1.21898445353777e-59	1.50701071259328e-57
ZMAT5	2.09093865391536	1.06415073529412	2.28235090530777e-59	2.80269627613532e-57
ATP6V1F	2.60121170995359	1.37918382352942	2.44883524624956e-59	2.98708923337521e-57
PRKCSH	2.04135307639989	1.02952573529411	2.48640850136867e-59	3.01283551983726e-57
TNFRSF4	2.47077430983958	1.30496323529412	3.07480548152609e-59	3.70129709838704e-57
HEXB	2.49019898619377	1.31626102941176	3.64603160038629e-59	4.36022484916783e-57
RPLP1	2.42261672185609	1.2765661764706	3.8712317554655e-59	4.59947580712677e-57
GM2A	2.62224983881688	1.39080514705883	4.96352799811644e-59	5.85920463106687e-57
PSMB5	2.14419705830421	1.1004375	6.55793150793399e-59	7.69169697440181e-57
ATP5G1	2.68529554807155	1.42508088235294	6.70952382721821e-59	7.81937308704533e-57
LAGE3	2.70532415655144	1.43580147058823	7.14591575968209e-59	8.27524181360147e-57
MRPL9	2.28390663696425	1.19150367647059	9.46308306634801e-59	1.08896874757843e-56
VPS28	2.5475367195395	1.34910294117647	9.58035734536204e-59	1.09557373967556e-56
SMIM4	3.55380364229981	1.82936397058823	1.02276553557714e-58	1.16233173940714e-56
TOP2A	5.08332354500072	2.34577205882353	1.2496580154319e-58	1.41141930298503e-56
IL3RA	2.40401325881129	1.26544485294118	1.43336795990976e-58	1.60897751916987e-56
CENPW	3.67677572086816	1.87844117647059	1.61965205790825e-58	1.80699839655776e-56
PPIA	2.41121622413101	1.26976102941177	1.65976555317145e-58	1.84052911068958e-56
MTMR14	1.80822415259935	0.854573529411763	1.69689861851437e-58	1.87037072427455e-56
NTPCR	2.90639666948818	1.53923161764706	2.91866384316254e-58	3.19777199630808e-56
RPL38	2.57060919064514	1.36211029411764	3.1098671606744e-58	3.38697853802735e-56
SRP14	2.28227175750452	1.19047058823529	3.39788211579051e-58	3.67876030015496e-56
PMF1	2.29848005467805	1.20068014705882	3.68427455106016e-58	3.96536302710281e-56
MAZ	2.32726586003254	1.21863602941176	4.01120046031622e-58	4.29198449253836e-56
GPAA1	2.83772599827969	1.50473529411765	4.18598547233059e-58	4.45296373181586e-56
ILF2	2.60752330504541	1.38268014705883	4.33605410571646e-58	4.58594115446786e-56
HIGD2A	2.09347651723509	1.06590073529412	5.24018071098739e-58	5.51032106143312e-56
THY1	5.94418056590774	2.57147794117648	6.82159132442846e-58	7.13226608360386e-56
ANKRD39	2.03723201459113	1.02661029411764	7.2840584810336e-58	7.57252375156089e-56
RNF181	2.32692190754517	1.21842279411765	8.76744504371395e-58	9.06316056298498e-56
SNRPD2	2.60353281071242	1.3804705882353	9.50566114582048e-58	9.77107202163355e-56
OST4	2.19676775289791	1.13538235294118	1.46006564797101e-57	1.49244810954891e-55
NBAS	1.85748333175471	0.89334926470588	1.50683392350439e-57	1.53169668324222e-55
MRPL13	2.49875518190039	1.32120955882353	1.98597646174653e-57	2.0075917856672e-55
HAX1	2.12608931719136	1.08820220588235	2.40216592011926e-57	2.41496867255067e-55
LMAN2	2.49007207219223	1.3161875	3.35186293230565e-57	3.35131344657904e-55
COMMD5	2.28997930240542	1.19533455882353	3.40807694160818e-57	3.38899911959809e-55
SLC41A3	2.35755338692225	1.23729044117647	3.74947801382832e-57	3.70833509291982e-55
VWF	4.94948840655715	2.3072794117647	4.1488942825263e-57	4.08130745631095e-55
PABPC1	3.41556678105542	1.772125	4.917179289297e-57	4.81121013135118e-55
GTF2H5	1.80694359300994	0.853551470588234	5.2039137917567e-57	5.0646814174347e-55
CRNKL1	2.04345578759996	1.03101102941176	5.76103703253732e-57	5.56737988095788e-55
HAND2-AS1	0.366348030468191	-1.44871323529412	5.78128751916706e-57	5.56737988095788e-55
CDK1	3.98101423305997	1.99313602941176	8.45826144724361e-57	8.1026601937286e-55
ALMS1	1.98303925329486	0.987713235294117	8.87317021984818e-57	8.45585393294594e-55
MT1M	0.0480774329335099	-4.37849632352941	1.2842998206489e-56	1.21755615639445e-54
COX7C	2.27431773908967	1.18543382352941	1.35813703974866e-56	1.28091924826192e-54
CDC20	5.3330180313083	2.41495220588235	1.3879296598294e-56	1.30230507619992e-54
PBXIP1	2.64145816121005	1.40133455882353	1.47627148276475e-56	1.37812955715034e-54
RBM34	2.37306838668008	1.24675367647059	1.66572566438519e-56	1.54709555742415e-54
UBL7	2.14556352675744	1.10135661764706	1.76496152371274e-56	1.63098489895818e-54
TMEM14B	2.21634142951742	1.14818014705882	2.1690516579975e-56	1.99432855207941e-54
ATP5H	2.17650706910704	1.12201470588235	2.21954414673793e-56	2.03054996264319e-54
SUB1	2.44962145446484	1.29255882352941	2.35195833363403e-56	2.14098416072148e-54
PPP2R1A	2.11726552158179	1.08220220588236	2.50431462605602e-56	2.26838835212609e-54
CHCHD6	1.99992864788658	0.999948529411764	2.67846038926737e-56	2.41417683460222e-54
SPC24	3.60929461803033	1.85171691176471	3.28304145713872e-56	2.94459850692486e-54
SLC39A3	2.21461946461232	1.14705882352941	4.71700412673316e-56	4.21009875643106e-54
COX6A1	2.0398606333235	1.0284705882353	6.01547815143432e-56	5.34297105518416e-54
SLC38A6	2.32202314573656	1.21538235294118	6.21918946623784e-56	5.49722268907023e-54
MRPS16	2.144595977109	1.10070588235293	8.72230245106106e-56	7.67269076668578e-54
CAPNS1	2.214879085097	1.14722794117647	1.2802740711714e-55	1.1208217550346e-53
IK	2.03424905926906	1.02449632352941	1.31574928016973e-55	1.14639355139359e-53
TMEM106C	3.24708929392112	1.69914705882353	1.5535700149013e-55	1.3471881783246e-53
GTF2A2	2.12562342125213	1.08788602941177	1.57224651328263e-55	1.35695256856285e-53
MRPL55	2.27594692077862	1.1864669117647	1.67127470840658e-55	1.43564851360165e-53
PRDX5	2.17104511494178	1.11838970588235	1.81054093800406e-55	1.54801250199347e-53
MANBAL	1.99046146473894	0.993102941176471	1.97041447798874e-55	1.67686854436093e-53
RUVBL2	2.12093764388136	1.08470220588235	1.99208962258848e-55	1.68746591780099e-53
RPP21	2.25013990570384	1.17001470588236	2.37518856570018e-55	2.00271083809291e-53
PSMB3	2.32663136660943	1.21824264705882	2.57027182900327e-55	2.15725980070059e-53
EIF2D	2.09768997195643	1.06880147058823	3.60390989511791e-55	3.01099266442796e-53
RFXANK	2.44080428477184	1.28735661764706	3.85085954846749e-55	3.20268987083226e-53
LSM2	2.40984637044421	1.26894117647059	4.43141366232904e-55	3.66884958278889e-53
PSENEN	2.15974396697742	1.11086029411765	4.51276766347065e-55	3.71937432155506e-53
RPL19	2.16125802913324	1.11187132352941	5.32885583587882e-55	4.37229036901681e-53
NACA2	1.41728741258791	0.503132352941176	5.85085752417706e-55	4.77915804106552e-53
ORMDL2	2.43199406133659	1.28213970588236	6.21695955600502e-55	5.05563151094328e-53
WDR83OS	1.91009366118597	0.933643382352941	6.51250653637265e-55	5.27253681840754e-53
PSME1	2.16116990917034	1.11181249999999	6.97600305070532e-55	5.62290430919627e-53
EIF6	2.21254923429069	1.14570955882353	7.76578181511554e-55	6.23027530550825e-53
LSM8	2.31775478779916	1.21272794117647	7.7976337375602e-55	6.23027530550825e-53
BAX	2.86348502523538	1.51777205882353	1.08836664486449e-54	8.65819326134158e-53
UBE2S	3.52570499275728	1.81791176470588	1.13852492414513e-54	9.01800456150796e-53
CYSTM1	3.04668209548687	1.60723897058824	1.35771712263849e-54	1.07078233590157e-52
PSMG3	2.25994935292089	1.17629044117647	1.56402268149258e-54	1.22819412031201e-52
GGCT	2.10698515140344	1.07518014705882	2.82781936749847e-54	2.21113722081707e-52
TMEM115	1.80421966698563	0.851374999999999	3.02945131906786e-54	2.35871790574403e-52
MRPL14	2.2473147641161	1.16820220588235	3.17048965716446e-54	2.45806988377704e-52
YIPF3	2.10707106202646	1.07523897058824	3.35834084756215e-54	2.59272415560526e-52
CAP2	3.96211858095654	1.98627205882353	4.34285896087923e-54	3.3387096809751e-52
TUBE1	0.355225935468658	-1.49319117647059	5.02611744033658e-54	3.84781886216897e-52
TMEM14C	2.20393378825591	1.14008088235294	6.35756256715503e-54	4.84684676213482e-52
MT1G	0.025306545806053	-5.30434558823529	7.55330251410987e-54	5.734555024924e-52
NAA20	2.28662626951636	1.19322058823529	7.88104906415534e-54	5.95865928623348e-52
RPL8	3.21275022626193	1.6838088235294	8.09302901948888e-54	6.09375110985959e-52
DRG1	1.97787630788231	0.983952205882353	8.74380057623812e-54	6.55677537473069e-52
S100A8	0.137544171556678	-2.8620330882353	8.96855025167371e-54	6.69785975326016e-52
FAU	2.04958366452609	1.03533088235293	9.92770920402441e-54	7.38403639455425e-52
CNDP1	0.159888680008325	-2.64486029411765	1.16100409880808e-53	8.60036113193988e-52
METTL13	2.06360824764173	1.04516911764706	1.28027359297798e-53	9.44563142367665e-52
KIFC1	3.51897291948558	1.81515441176471	1.33130602078484e-53	9.78269327803222e-52
CCNB2	3.59595508227413	1.846375	1.48780026696459e-53	1.08889125938604e-51
MYL6B	2.60245158336586	1.37987132352941	1.53689670102855e-53	1.12034258719997e-51
ATP5E	2.37536144849656	1.24814705882353	1.5754685806737e-53	1.14390272303915e-51
CKLF	2.8137183841386	1.49247794117647	1.58251986303135e-53	1.14448086695196e-51
ARPC5	2.60764291497132	1.38274632352941	1.93636098781593e-53	1.39486602338851e-51
SSR2	2.68125435934616	1.4229080882353	1.9557864384043e-53	1.40333429268563e-51
RNF165	0.469325828800676	-1.09133823529412	1.96438863530716e-53	1.40400073672715e-51
TIMM17B	2.02036737038614	1.01461764705883	2.18576809447065e-53	1.55614781418403e-51
PMS2P1	1.89867456495784	0.924992647058821	3.00201121557096e-53	2.12898446555434e-51
FCN3	0.0976677272367664	-3.35597426470588	3.1963675974779e-53	2.25806710158506e-51
MRPL17	2.23753164801277	1.1619080882353	3.61879144996115e-53	2.54665489076689e-51
POLR2G	2.09588927226715	1.0675625	3.97550770641574e-53	2.78696798867007e-51
HAND2	0.283587130995601	-1.81813602941176	4.27162411258444e-53	2.98312619801364e-51
CKS1B	2.54455864388855	1.34741544117647	4.3280990079921e-53	3.0110732908453e-51
RPL26L1	2.15551023334062	1.10802941176471	4.38570598444588e-53	3.03959327262903e-51
ACBD6	2.30519645446146	1.20488970588235	4.73560576699424e-53	3.269712404479e-51
PRIM2	2.18227748690409	1.12583455882353	4.89547092307138e-53	3.3673846420841e-51
NAT2	0.167340275170257	-2.57914338235294	6.48590511932344e-53	4.42850698403061e-51
PEX11B	2.1281383034721	1.0895919117647	6.48652714499756e-53	4.42850698403061e-51
NHP2	2.29320868344853	1.19736764705882	7.23052647059168e-53	4.91810196403033e-51
UQCR10	2.01737826263661	1.01248161764706	7.43686478506491e-53	5.03971536934565e-51
GPANK1	2.19709246673138	1.13559558823529	7.52250410484702e-53	5.07893939506959e-51
ASPM	2.91247632727155	1.54224632352941	8.5855160254851e-53	5.77533774699636e-51
NDUFC2	2.40969898863789	1.26885294117646	1.11682909657413e-52	7.48520951648968e-51
KBTBD11	0.437020256955178	-1.19422794117647	1.34258147293339e-52	8.96540628111758e-51
DDX41	2.0652917389511	1.04634558823529	1.35491289018393e-52	9.01485132788925e-51
ZNF706	2.41563207638541	1.27240073529412	1.41062293781768e-52	9.35151010625002e-51
ZNHIT3	1.82682939847881	0.869341911764706	1.59401886250458e-52	1.05291563636268e-50
COX7B	2.46472462878602	1.30142647058824	1.63456451421489e-52	1.07581391786294e-50
NACA	2.070962558031	1.05030147058822	1.67836248648063e-52	1.10068094677907e-50
ZCCHC10	2.05234850859125	1.03727573529412	1.78956864018332e-52	1.16941919319408e-50
PCNA	2.90996878283601	1.54100367647059	1.88178027384852e-52	1.22530013062656e-50
UBXN1	1.94949836012992	0.96310294117647	2.11763097276117e-52	1.37398205349685e-50
BABAM1	1.79622354887781	0.844966911764705	2.30418335599755e-52	1.48974003055431e-50
PSMC3	2.00336152762902	1.00242279411764	2.31781754247017e-52	1.49327843572453e-50
PRC1	4.01850280305529	2.00665808823529	2.84557041537879e-52	1.82685620667318e-50
ZWINT	3.98296254174376	1.99384191176471	2.91497054450736e-52	1.86486769415563e-50
NEK2	3.0668494621729	1.61675735294118	3.21325478414113e-52	2.04853389496272e-50
CENPF	3.99394973584233	1.99781617647059	3.30407664475939e-52	2.0991211933737e-50
RPL36A	2.82437205396986	1.49793014705882	4.56933835425233e-52	2.89291293660051e-50
TATDN1	2.43257669951341	1.28248529411765	4.88669811210278e-52	3.08316949507395e-50
SF3B6	1.92770732368733	0.946886029411764	5.14426340943673e-52	3.23452191073759e-50
ATRAID	2.03004404517255	1.02151102941176	5.22264468289546e-52	3.27255923845679e-50
THOC7	1.99613027898279	0.997205882352939	5.82969231377266e-52	3.64047372918424e-50
FKBPL	1.95190434365143	0.964882352941176	5.99417622016642e-52	3.73045722110153e-50
LSM3	1.73402094349742	0.794121323529411	6.27042665715312e-52	3.88915242528579e-50
LHX2	0.441845522809713	-1.17838602941176	7.07652778746355e-52	4.37429827456826e-50
SPCS1	2.17897109533295	1.12364705882353	7.23515913304124e-52	4.45729652044631e-50
NUP37	2.32557623740699	1.21758823529412	7.31744367820059e-52	4.49286130805491e-50
CNIH4	2.68225212424635	1.42344485294118	7.98303458689618e-52	4.88513658315851e-50
CSNK2B	2.03667659445765	1.0262169117647	8.08279995183466e-52	4.92969969062396e-50
XRCC1	2.22022499091228	1.15070588235294	8.12056890139707e-52	4.93628070394891e-50
ABHD14A	1.9787030885025	0.984555147058823	8.96989155363089e-52	5.43450681313855e-50
CPSF3	1.95774769980266	0.969194852941179	1.23570658519028e-51	7.46195491393615e-50
NDUFA12	1.98287249649703	0.987591911764703	1.26070595635955e-51	7.58787397483902e-50
NDC80	2.70011725475331	1.43302205882353	1.467961216309e-51	8.80632340157564e-50
VRK1	2.12743340296587	1.08911397058824	1.68721618443389e-51	1.00885603028062e-49
RHNO1	2.44448306695158	1.28952941176471	1.73965501066305e-51	1.03682305309778e-49
MFSD5	2.03475196443004	1.02485294117647	1.86671407716753e-51	1.10893725551734e-49
TALDO1	2.44595363861634	1.29039705882353	2.13388854252956e-51	1.26355206028037e-49
GPKOW	2.06040814322271	1.04293014705882	2.31219216207405e-51	1.36471548353126e-49
COPS5	2.01191056736281	1.00856617647058	2.36450266364443e-51	1.39110306227338e-49
PFDN4	2.29946429135944	1.20129779411765	2.99555107421602e-51	1.75671788477341e-49
ATP5L	2.20114422318821	1.13825367647058	3.61269241467512e-51	2.11186687256583e-49
NDUFB6	2.07179657200154	1.05088235294117	3.67642934323996e-51	2.14228113672807e-49
LSM4	2.19559246626896	1.13461029411765	3.92570217543732e-51	2.28027214933259e-49
SHARPIN	2.3006600025267	1.20204779411764	4.13586983428815e-51	2.39474716322691e-49
ALKBH4	1.72051671939865	0.782841911764706	4.3498576453516e-51	2.51070490022076e-49
NXF3	0.511747365909152	-0.966496323529412	4.61146369575141e-51	2.65333180003659e-49
